State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
28,538,Mahbubnagar,241,575323,0,0,VILLAGE,Rachur,Rural,695,2615,1324,1291,356,179,177,655,336,319,272,135,137,1253,775,478,1362,549,813,1425,793,632,1135,697,438,401,263,138,627,343,284,12,10,2,95,81,14,290,96,194,33,16,17,238,73,165,4,1,3,15,6,9,240,65,175,14,4,10,208,54,154,4,1,3,14,6,8,50,31,19,19,12,7,30,19,11,0,0,0,1,0,1,1190,531,659
28,538,Mahbubnagar,241,575324,0,0,VILLAGE,Kotra,Rural,656,2693,1335,1358,303,141,162,781,403,378,252,125,127,1115,684,431,1578,651,927,1562,815,747,1347,751,596,826,472,354,370,158,212,18,10,8,133,111,22,215,64,151,5,3,2,149,32,117,44,16,28,17,13,4,161,42,119,5,3,2,126,25,101,19,5,14,11,9,2,54,22,32,0,0,0,23,7,16,25,11,14,6,4,2,1131,520,611
28,538,Mahbubnagar,241,575325,0,0,VILLAGE,Tandra,Rural,540,2293,1141,1152,229,123,106,845,401,444,30,11,19,1048,624,424,1245,517,728,1258,668,590,1136,634,502,434,251,183,397,140,257,7,4,3,298,239,59,122,34,88,14,7,7,96,20,76,0,0,0,12,7,5,104,29,75,11,6,5,81,16,65,0,0,0,12,7,5,18,5,13,3,1,2,15,4,11,0,0,0,0,0,0,1035,473,562
28,538,Mahbubnagar,241,575326,0,0,VILLAGE,Lingareddipalle,Rural,184,798,417,381,100,58,42,271,144,127,0,0,0,460,288,172,338,129,209,460,234,226,458,232,226,274,181,93,155,26,129,0,0,0,29,25,4,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,183,155
28,538,Mahbubnagar,241,575327,0,0,VILLAGE,Jupalle,Rural,886,3664,1862,1802,502,260,242,880,456,424,407,210,197,1429,895,534,2235,967,1268,2041,1080,961,1806,996,810,678,468,210,846,291,555,6,4,2,276,233,43,235,84,151,145,50,95,60,12,48,0,0,0,30,22,8,150,34,116,75,8,67,46,4,42,0,0,0,29,22,7,85,50,35,70,42,28,14,8,6,0,0,0,1,0,1,1623,782,841
28,538,Mahbubnagar,242,0,0,0,CD BLOCK,Midjil,Total,12153,52352,26259,26093,6401,3290,3111,12363,6078,6285,4090,2027,2063,26115,15762,10353,26237,10497,15740,27936,14830,13106,25033,13818,11215,11468,7025,4443,9440,3562,5878,437,302,135,3688,2929,759,2903,1012,1891,282,114,168,1925,490,1435,97,44,53,599,364,235,2639,891,1748,256,105,151,1792,447,1345,75,31,44,516,308,208,264,121,143,26,9,17,133,43,90,22,13,9,83,56,27,24416,11429,12987
28,538,Mahbubnagar,242,0,0,0,CD BLOCK,Midjil,Rural,12153,52352,26259,26093,6401,3290,3111,12363,6078,6285,4090,2027,2063,26115,15762,10353,26237,10497,15740,27936,14830,13106,25033,13818,11215,11468,7025,4443,9440,3562,5878,437,302,135,3688,2929,759,2903,1012,1891,282,114,168,1925,490,1435,97,44,53,599,364,235,2639,891,1748,256,105,151,1792,447,1345,75,31,44,516,308,208,264,121,143,26,9,17,133,43,90,22,13,9,83,56,27,24416,11429,12987
28,538,Mahbubnagar,242,0,0,0,CD BLOCK,Midjil,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,538,Mahbubnagar,242,575328,0,0,VILLAGE,Bhairampalle,Rural,211,990,519,471,134,70,64,111,59,52,0,0,0,488,311,177,502,208,294,548,297,251,511,286,225,368,188,180,38,11,27,3,3,0,102,84,18,37,11,26,4,2,2,26,4,22,0,0,0,7,5,2,36,10,26,4,2,2,26,4,22,0,0,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,442,222,220
28,538,Mahbubnagar,242,575329,0,0,VILLAGE,Kothapalle,Rural,303,1360,677,683,170,87,83,125,57,68,474,238,236,677,408,269,683,269,414,751,379,372,731,369,362,578,283,295,108,44,64,4,3,1,41,39,2,20,10,10,5,2,3,9,3,6,0,0,0,6,5,1,17,8,9,5,2,3,9,3,6,0,0,0,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,609,298,311
28,538,Mahbubnagar,242,575330,0,0,VILLAGE,Chiluveru,Rural,983,4107,2026,2081,472,233,239,830,383,447,6,4,2,2143,1273,870,1964,753,1211,2335,1163,1172,2207,1098,1109,928,464,464,1038,466,572,38,19,19,203,149,54,128,65,63,10,3,7,45,31,14,9,3,6,64,28,36,115,57,58,8,2,6,44,30,14,6,1,5,57,24,33,13,8,5,2,1,1,1,1,0,3,2,1,7,4,3,1772,863,909
28,538,Mahbubnagar,242,575331,0,0,VILLAGE,Vaspula,Rural,661,2998,1560,1438,349,178,171,604,332,272,26,22,4,1497,946,551,1501,614,887,1481,829,652,1199,713,486,573,418,155,427,123,304,13,12,1,186,160,26,282,116,166,9,6,3,189,44,145,8,6,2,76,60,16,275,114,161,7,5,2,186,44,142,8,6,2,74,59,15,7,2,5,2,1,1,3,0,3,0,0,0,2,1,1,1517,731,786
28,538,Mahbubnagar,242,575332,0,0,VILLAGE,Chedughattu,Rural,47,237,106,131,42,18,24,0,0,0,237,106,131,91,51,40,146,55,91,109,50,59,108,50,58,74,35,39,16,3,13,0,0,0,18,12,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,56,72
28,538,Mahbubnagar,242,575333,0,0,VILLAGE,Kanchanpalle,Rural,216,863,429,434,101,48,53,216,106,110,0,0,0,389,245,144,474,184,290,519,277,242,518,277,241,227,172,55,243,67,176,7,5,2,41,33,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,152,192
28,538,Mahbubnagar,242,575334,0,0,VILLAGE,Donur,Rural,504,2102,1051,1051,260,141,119,414,204,210,94,46,48,906,567,339,1196,484,712,1137,622,515,1114,609,505,653,351,302,293,133,160,24,17,7,144,108,36,23,13,10,0,0,0,12,3,9,0,0,0,11,10,1,21,12,9,0,0,0,12,3,9,0,0,0,9,9,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,965,429,536
28,538,Mahbubnagar,242,575335,0,0,VILLAGE,Singamdoddi,Rural,242,993,526,467,131,75,56,113,60,53,665,353,312,378,251,127,615,275,340,562,292,270,495,255,240,422,209,213,38,17,21,1,1,0,34,28,6,67,37,30,16,7,9,49,29,20,0,0,0,2,1,1,29,17,12,10,4,6,17,12,5,0,0,0,2,1,1,38,20,18,6,3,3,32,17,15,0,0,0,0,0,0,431,234,197
28,538,Mahbubnagar,242,575336,0,0,VILLAGE,Masigundlapalle,Rural,366,1567,814,753,230,119,111,187,101,86,596,302,294,593,386,207,974,428,546,844,434,410,622,395,227,163,155,8,361,156,205,11,10,1,87,74,13,222,39,183,0,0,0,201,32,169,8,3,5,13,4,9,215,39,176,0,0,0,196,32,164,7,3,4,12,4,8,7,0,7,0,0,0,5,0,5,1,0,1,1,0,1,723,380,343
28,538,Mahbubnagar,242,575337,0,0,VILLAGE,Vemula,Rural,512,2332,1181,1151,285,143,142,508,240,268,412,211,201,1136,685,451,1196,496,700,1229,640,589,942,562,380,360,285,75,402,130,272,38,35,3,142,112,30,287,78,209,21,6,15,205,40,165,21,6,15,40,26,14,241,56,185,14,5,9,189,36,153,13,1,12,25,14,11,46,22,24,7,1,6,16,4,12,8,5,3,15,12,3,1103,541,562
28,538,Mahbubnagar,242,575338,0,0,VILLAGE,Jagboinpalle,Rural,329,1448,723,725,165,84,81,356,167,189,178,97,81,779,461,318,669,262,407,800,416,384,730,383,347,484,257,227,133,51,82,25,18,7,88,57,31,70,33,37,28,12,16,18,7,11,1,0,1,23,14,9,69,32,37,28,12,16,18,7,11,1,0,1,22,13,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,648,307,341
28,538,Mahbubnagar,242,575339,0,0,VILLAGE,Ramreddipalle,Rural,425,1694,844,850,213,108,105,197,97,100,199,97,102,719,446,273,975,398,577,1019,476,543,990,466,524,387,333,54,522,79,443,11,8,3,70,46,24,29,10,19,8,7,1,16,0,16,2,2,0,3,1,2,26,8,18,8,7,1,16,0,16,0,0,0,2,1,1,3,2,1,0,0,0,0,0,0,2,2,0,1,0,1,675,368,307
28,538,Mahbubnagar,242,575340,0,0,VILLAGE,Bommarasipalle,Rural,331,1335,668,667,185,96,89,266,135,131,76,33,43,717,436,281,618,232,386,703,383,320,700,382,318,520,278,242,74,19,55,3,2,1,103,83,20,3,1,2,1,0,1,0,0,0,0,0,0,2,1,1,3,1,2,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,285,347
28,538,Mahbubnagar,242,575341,0,0,VILLAGE,Jakanalapalle,Rural,346,1465,737,728,181,90,91,431,213,218,206,106,100,675,425,250,790,312,478,827,437,390,820,433,387,403,222,181,328,136,192,19,13,6,70,62,8,7,4,3,2,2,0,3,1,2,0,0,0,2,1,1,6,4,2,2,2,0,3,1,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,638,300,338
28,538,Mahbubnagar,242,575342,0,0,VILLAGE,Ippaipahad,Rural,255,1070,530,540,114,56,58,479,228,251,0,0,0,512,309,203,558,221,337,657,335,322,657,335,322,332,173,159,255,99,156,0,0,0,70,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,195,218
28,538,Mahbubnagar,242,575343,0,0,VILLAGE,Urkondapeta,Rural,621,2655,1426,1229,334,173,161,618,347,271,298,150,148,1506,958,548,1149,468,681,1295,738,557,1043,654,389,488,311,177,231,89,142,26,14,12,298,240,58,252,84,168,65,24,41,127,24,103,7,3,4,53,33,20,233,79,154,63,24,39,115,21,94,5,3,2,50,31,19,19,5,14,2,0,2,12,3,9,2,0,2,3,2,1,1360,688,672
28,538,Mahbubnagar,242,575344,0,0,VILLAGE,Narsampalle,Rural,110,471,236,235,68,38,30,176,84,92,22,12,10,218,124,94,253,112,141,227,118,109,223,115,108,161,100,61,59,12,47,0,0,0,3,3,0,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,244,118,126
28,538,Mahbubnagar,242,575345,0,0,VILLAGE,Urkonda,Rural,635,2814,1391,1423,338,154,184,911,440,471,48,24,24,1471,900,571,1343,491,852,1556,824,732,1486,783,703,482,276,206,680,267,413,19,10,9,305,230,75,70,41,29,8,6,2,11,2,9,0,0,0,51,33,18,70,41,29,8,6,2,11,2,9,0,0,0,51,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,567,691
28,538,Mahbubnagar,242,575346,0,0,VILLAGE,Revally,Rural,421,1835,905,930,255,128,127,570,273,297,8,3,5,911,561,350,924,344,580,964,518,446,920,502,418,500,316,184,326,111,215,11,9,2,83,66,17,44,16,28,2,2,0,4,1,3,9,6,3,29,7,22,34,11,23,2,2,0,4,1,3,7,5,2,21,3,18,10,5,5,0,0,0,0,0,0,2,1,1,8,4,4,871,387,484
28,538,Mahbubnagar,242,575347,0,0,VILLAGE,Boinpalle,Rural,645,2749,1377,1372,323,176,147,579,281,298,27,18,9,1341,807,534,1408,570,838,1485,796,689,1180,679,501,445,274,171,480,210,270,65,34,31,190,161,29,305,117,188,15,7,8,267,100,167,14,4,10,9,6,3,301,116,185,15,7,8,263,99,164,14,4,10,9,6,3,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,1264,581,683
28,538,Mahbubnagar,242,575348,0,0,VILLAGE,Midjil,Rural,907,4347,1996,2351,577,307,270,999,414,585,353,117,236,2336,1179,1157,2011,817,1194,1960,1063,897,1638,953,685,375,298,77,717,243,474,22,16,6,524,396,128,322,110,212,17,2,15,223,51,172,8,4,4,74,53,21,255,78,177,12,1,11,190,42,148,8,4,4,45,31,14,67,32,35,5,1,4,33,9,24,0,0,0,29,22,7,2387,933,1454
28,538,Mahbubnagar,242,575349,0,0,VILLAGE,Wadiyal,Rural,372,1518,757,761,152,75,77,357,168,189,1,0,1,868,533,335,650,224,426,818,466,352,812,462,350,263,171,92,432,193,239,33,27,6,84,71,13,6,4,2,2,1,1,1,0,1,0,0,0,3,3,0,6,4,2,2,1,1,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,291,409
28,538,Mahbubnagar,242,575350,0,0,VILLAGE,Munnanur,Rural,214,867,454,413,87,54,33,262,137,125,0,0,0,462,281,181,405,173,232,434,223,211,426,218,208,176,100,76,198,80,118,3,3,0,49,35,14,8,5,3,2,1,1,3,1,2,1,1,0,2,2,0,4,2,2,2,1,1,1,0,1,0,0,0,1,1,0,4,3,1,0,0,0,2,1,1,1,1,0,1,1,0,433,231,202
28,538,Mahbubnagar,242,575351,0,0,VILLAGE,Velugommula,Rural,359,1454,747,707,161,91,70,441,227,214,0,0,0,685,416,269,769,331,438,801,420,381,794,415,379,341,189,152,394,173,221,0,0,0,59,53,6,7,5,2,1,0,1,3,2,1,0,0,0,3,3,0,7,5,2,1,0,1,3,2,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,327,326
28,538,Mahbubnagar,242,575352,0,0,VILLAGE,Kothur,Rural,418,1912,959,953,225,116,109,501,244,257,10,4,6,1056,629,427,856,330,526,1108,573,535,955,531,424,189,159,30,578,253,325,22,14,8,166,105,61,153,42,111,4,3,1,83,5,78,1,1,0,65,33,32,148,39,109,4,3,1,81,5,76,1,1,0,62,30,32,5,3,2,0,0,0,2,0,2,0,0,0,3,3,0,804,386,418
28,538,Mahbubnagar,242,575353,0,0,VILLAGE,Gudiganpalle,Rural,375,1703,839,864,217,106,111,743,366,377,0,0,0,893,523,370,810,316,494,836,476,360,549,400,149,232,197,35,207,106,101,1,1,0,109,96,13,287,76,211,11,3,8,253,59,194,0,0,0,23,14,9,286,76,210,11,3,8,253,59,194,0,0,0,22,14,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,867,363,504
28,538,Mahbubnagar,242,575354,0,0,VILLAGE,Madharam,Rural,867,3486,1788,1698,433,225,208,762,407,355,36,20,16,1704,1057,647,1782,731,1051,1794,1016,778,1543,934,609,654,421,233,542,212,330,11,7,4,336,294,42,251,82,169,48,16,32,166,48,118,3,1,2,34,17,17,226,75,151,48,16,32,143,41,102,3,1,2,32,17,15,25,7,18,0,0,0,23,7,16,0,0,0,2,0,2,1692,772,920
28,538,Mahbubnagar,242,575355,0,0,VILLAGE,Rachalapalle,Rural,478,1980,993,987,199,101,98,607,308,299,118,64,54,964,594,370,1016,399,617,1137,569,568,1120,559,561,690,390,300,320,79,241,27,21,6,83,69,14,17,10,7,0,0,0,8,2,6,5,4,1,4,4,0,12,6,6,0,0,0,8,2,6,2,2,0,2,2,0,5,4,1,0,0,0,0,0,0,3,2,1,2,2,0,843,424,419
28,538,Mahbubnagar,243,0,0,0,CD BLOCK,Jadcherla,Total,22297,102766,51240,51526,12892,6618,6274,14821,7106,7715,12154,6201,5953,59760,33876,25884,43006,17364,25642,46763,27823,18940,41863,25569,16294,9956,6185,3771,12887,4859,8028,924,551,373,18096,13974,4122,4900,2254,2646,289,126,163,2262,738,1524,186,93,93,2163,1297,866,4221,1908,2313,244,100,144,2096,684,1412,130,66,64,1751,1058,693,679,346,333,45,26,19,166,54,112,56,27,29,412,239,173,56003,23417,32586
28,538,Mahbubnagar,243,0,0,0,CD BLOCK,Jadcherla,Rural,11609,52210,25828,26382,6918,3565,3353,9792,4573,5219,10696,5374,5322,24818,14607,10211,27392,11221,16171,27865,14604,13261,24972,13470,11502,9266,5678,3588,10328,3720,6608,308,194,114,5070,3878,1192,2893,1134,1759,244,101,143,1983,633,1350,85,46,39,581,354,227,2614,1010,1604,207,82,125,1857,592,1265,50,27,23,500,309,191,279,124,155,37,19,18,126,41,85,35,19,16,81,45,36,24345,11224,13121
28,538,Mahbubnagar,243,0,0,0,CD BLOCK,Jadcherla,Urban,10688,50556,25412,25144,5974,3053,2921,5029,2533,2496,1458,827,631,34942,19269,15673,15614,6143,9471,18898,13219,5679,16891,12099,4792,690,507,183,2559,1139,1420,616,357,259,13026,10096,2930,2007,1120,887,45,25,20,279,105,174,101,47,54,1582,943,639,1607,898,709,37,18,19,239,92,147,80,39,41,1251,749,502,400,222,178,8,7,1,40,13,27,21,8,13,331,194,137,31658,12193,19465
28,538,Mahbubnagar,243,575356,0,0,VILLAGE,Vallur,Rural,474,2153,1094,1059,328,172,156,249,123,126,854,445,409,903,560,343,1250,534,716,1402,715,687,1316,670,646,622,309,313,173,55,118,29,8,21,492,298,194,86,45,41,6,2,4,36,20,16,4,3,1,40,20,20,82,41,41,6,2,4,35,19,16,1,0,1,40,20,20,4,4,0,0,0,0,1,1,0,3,3,0,0,0,0,751,379,372
28,538,Mahbubnagar,243,575357,0,0,VILLAGE,Kishtaram,Rural,240,1138,572,566,169,82,87,304,148,156,0,0,0,461,274,187,677,298,379,647,319,328,602,295,307,324,197,127,246,80,166,3,1,2,29,17,12,45,24,21,7,3,4,19,9,10,3,3,0,16,9,7,45,24,21,7,3,4,19,9,10,3,3,0,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,253,238
28,538,Mahbubnagar,243,575358,0,0,VILLAGE,Ambatapur,Rural,25,124,65,59,21,11,10,124,65,59,0,0,0,45,31,14,79,34,45,68,34,34,66,33,33,26,25,1,39,7,32,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,25
28,538,Mahbubnagar,243,575359,0,0,VILLAGE,Gollapalle,Rural,746,3293,1658,1635,420,214,206,560,277,283,1367,693,674,1681,1064,617,1612,594,1018,1521,849,672,1499,841,658,298,200,98,861,354,507,15,10,5,325,277,48,22,8,14,3,2,1,12,3,9,0,0,0,7,3,4,20,6,14,3,2,1,11,2,9,0,0,0,6,2,4,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1772,809,963
28,538,Mahbubnagar,243,575360,0,0,VILLAGE,Earlapalle,Rural,179,752,378,374,106,59,47,195,101,94,293,145,148,302,180,122,450,198,252,392,192,200,390,191,199,204,135,69,183,54,129,0,0,0,3,2,1,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,186,174
28,538,Mahbubnagar,243,575361,0,0,VILLAGE,Kodgal,Rural,1130,5091,2516,2575,653,335,318,848,413,435,978,489,489,2380,1427,953,2711,1089,1622,2904,1474,1430,2780,1416,1364,862,513,349,1411,549,862,39,20,19,468,334,134,124,58,66,22,10,12,56,20,36,1,1,0,45,27,18,91,40,51,18,8,10,50,18,32,0,0,0,23,14,9,33,18,15,4,2,2,6,2,4,1,1,0,22,13,9,2187,1042,1145
28,538,Mahbubnagar,243,575362,0,0,VILLAGE,Pedda Adiryal,Rural,780,3549,1783,1766,519,278,241,387,179,208,1105,550,555,1347,818,529,2202,965,1237,2000,1012,988,1639,901,738,896,587,309,532,153,379,17,12,5,194,149,45,361,111,250,26,10,16,294,76,218,3,1,2,38,24,14,352,108,244,26,10,16,286,73,213,3,1,2,37,24,13,9,3,6,0,0,0,8,3,5,0,0,0,1,0,1,1549,771,778
28,538,Mahbubnagar,243,575363,0,0,VILLAGE,Soudagarpalle,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,538,Mahbubnagar,243,575364,0,0,VILLAGE,Chinna Adiryal,Rural,423,2008,1035,973,288,167,121,305,157,148,1033,549,484,924,575,349,1084,460,624,1068,551,517,828,483,345,454,283,171,225,91,134,16,6,10,133,103,30,240,68,172,26,9,17,186,50,136,2,1,1,26,8,18,239,67,172,26,9,17,186,50,136,1,0,1,26,8,18,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,940,484,456
28,538,Mahbubnagar,243,575365,0,0,VILLAGE,Konded,Rural,207,961,465,496,129,53,76,271,119,152,0,0,0,436,258,178,525,207,318,550,272,278,533,264,269,161,111,50,335,132,203,1,0,1,36,21,15,17,8,9,3,3,0,8,2,6,0,0,0,6,3,3,17,8,9,3,3,0,8,2,6,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,193,218
28,538,Mahbubnagar,243,575366,0,0,VILLAGE,Goplapur (Kalan),Rural,236,995,511,484,98,50,48,321,154,167,33,17,16,544,323,221,451,188,263,558,302,256,520,287,233,229,132,97,227,103,124,3,3,0,61,49,12,38,15,23,7,2,5,21,8,13,0,0,0,10,5,5,27,11,16,1,0,1,16,6,10,0,0,0,10,5,5,11,4,7,6,2,4,5,2,3,0,0,0,0,0,0,437,209,228
28,538,Mahbubnagar,243,575367,0,0,VILLAGE,Nekkonda,Rural,274,1096,541,555,142,81,61,423,218,205,0,0,0,541,339,202,555,202,353,609,292,317,600,287,313,315,189,126,249,69,180,3,3,0,33,26,7,9,5,4,1,1,0,6,2,4,1,1,0,1,1,0,7,4,3,1,1,0,4,1,3,1,1,0,1,1,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,487,249,238
28,538,Mahbubnagar,243,575368,0,0,VILLAGE,Ammapalle,Rural,117,436,207,229,32,11,21,0,0,0,0,0,0,271,149,122,165,58,107,276,144,132,275,143,132,132,113,19,111,12,99,0,0,0,32,18,14,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,63,97
28,538,Mahbubnagar,243,575369,0,0,VILLAGE,Koduparthy,Rural,30,116,65,51,6,5,1,15,7,8,0,0,0,55,39,16,61,26,35,76,39,37,48,26,22,41,22,19,0,0,0,0,0,0,7,4,3,28,13,15,0,0,0,28,13,15,0,0,0,0,0,0,28,13,15,0,0,0,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,14
28,538,Mahbubnagar,243,575370,0,0,VILLAGE,Gangapur,Rural,1002,4389,2224,2165,522,256,266,781,376,405,355,189,166,2128,1292,836,2261,932,1329,2352,1274,1078,2093,1137,956,697,405,292,916,347,569,21,16,5,459,369,90,259,137,122,37,23,14,155,65,90,32,22,10,35,27,8,158,86,72,23,13,10,101,45,56,11,10,1,23,18,5,101,51,50,14,10,4,54,20,34,21,12,9,12,9,3,2037,950,1087
28,538,Mahbubnagar,243,575371,0,0,VILLAGE,Macharam,Rural,286,1216,602,614,139,63,76,328,162,166,327,175,152,621,393,228,595,209,386,662,365,297,508,314,194,117,73,44,218,94,124,11,9,2,162,138,24,154,51,103,6,0,6,113,33,80,5,0,5,30,18,12,125,41,84,4,0,4,102,30,72,2,0,2,17,11,6,29,10,19,2,0,2,11,3,8,3,0,3,13,7,6,554,237,317
28,538,Mahbubnagar,243,575372,0,0,VILLAGE,Polepalle,Rural,1114,5187,2587,2600,726,358,368,791,369,422,906,451,455,2396,1395,1001,2791,1192,1599,2728,1422,1306,2645,1394,1251,722,520,202,1440,519,921,52,37,15,431,318,113,83,28,55,10,3,7,28,4,24,1,0,1,44,21,23,70,26,44,7,2,5,24,4,20,0,0,0,39,20,19,13,2,11,3,1,2,4,0,4,1,0,1,5,1,4,2459,1165,1294
28,538,Mahbubnagar,243,575373,0,0,VILLAGE,Uddandapur,Rural,545,2452,1179,1273,396,192,204,411,176,235,34,8,26,855,506,349,1597,673,924,1516,726,790,1332,674,658,631,331,300,479,187,292,16,11,5,206,145,61,184,52,132,32,7,25,117,27,90,4,3,1,31,15,16,171,49,122,29,6,23,113,27,86,2,2,0,27,14,13,13,3,10,3,1,2,4,0,4,2,1,1,4,1,3,936,453,483
28,538,Mahbubnagar,243,575374,0,0,VILLAGE,Shankarayapalle,Rural,10,78,38,40,11,5,6,0,0,0,0,0,0,50,28,22,28,10,18,40,21,19,37,20,17,16,14,2,19,4,15,0,0,0,2,2,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,21
28,538,Mahbubnagar,243,575375,0,0,VILLAGE,Bureddipalle,Rural,289,1188,605,583,170,102,68,201,115,86,242,119,123,586,363,223,602,242,360,515,333,182,502,329,173,145,106,39,135,37,98,5,3,2,217,183,34,13,4,9,3,2,1,8,1,7,0,0,0,2,1,1,7,2,5,1,1,0,5,1,4,0,0,0,1,0,1,6,2,4,2,1,1,3,0,3,0,0,0,1,1,0,673,272,401
28,538,Mahbubnagar,243,575376,0,0,VILLAGE,Malleboinpalle,Rural,468,2227,1045,1182,318,149,169,221,105,116,1151,518,633,1091,606,485,1136,439,697,1088,549,539,1077,543,534,410,186,224,334,97,237,6,4,2,327,256,71,11,6,5,1,0,1,0,0,0,0,0,0,10,6,4,11,6,5,1,0,1,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,496,643
