State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
28,541,Khammam,0405,579057,0000,000000,VILLAGE,Buttaigudem,Rural,53,197,99,98,26,12,14,0,0,0,193,97,96,79,50,29,118,49,69,136,67,69,131,64,67,8,5,3,113,53,60,0,0,0,10,6,4,5,3,2,0,0,0,2,0,2,0,0,0,3,3,0,4,2,2,0,0,0,2,0,2,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,61,32,29
28,541,Khammam,0405,579058,0000,000000,VILLAGE,Devarapalle,Rural,67,263,119,144,31,10,21,0,0,0,258,118,140,115,57,58,148,62,86,169,82,87,122,71,51,40,31,9,79,38,41,0,0,0,3,2,1,47,11,36,0,0,0,45,11,34,0,0,0,2,0,2,42,8,34,0,0,0,41,8,33,0,0,0,1,0,1,5,3,2,0,0,0,4,3,1,0,0,0,1,0,1,94,37,57
28,541,Khammam,0405,579059,0000,000000,VILLAGE,Gogubaka,Rural,147,518,250,268,58,27,31,172,82,90,271,132,139,219,120,99,299,130,169,314,162,152,314,162,152,1,1,0,295,145,150,0,0,0,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,88,116
28,541,Khammam,0405,579060,0000,000000,VILLAGE,Gommu Koyagudem,Rural,124,488,250,238,46,24,22,0,0,0,480,245,235,204,112,92,284,138,146,314,163,151,277,147,130,3,3,0,266,138,128,0,0,0,8,6,2,37,16,21,0,0,0,31,14,17,0,0,0,6,2,4,33,14,19,0,0,0,27,12,15,0,0,0,6,2,4,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,174,87,87
28,541,Khammam,0405,579061,0000,000000,VILLAGE,Kapavaram,Rural,106,370,191,179,31,15,16,191,100,91,0,0,0,195,113,82,175,78,97,233,122,111,226,121,105,37,35,2,167,69,98,0,0,0,22,17,5,7,1,6,1,0,1,6,1,5,0,0,0,0,0,0,6,1,5,0,0,0,6,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,137,69,68
28,541,Khammam,0405,579062,0000,000000,VILLAGE,Kothagudem,Rural,102,386,196,190,42,21,21,1,1,0,381,193,188,129,74,55,257,122,135,271,141,130,269,141,128,0,0,0,269,141,128,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,55,60
28,541,Khammam,0405,579063,0000,000000,VILLAGE,Boddugudem,Rural,163,551,273,278,68,38,30,3,1,2,541,266,275,158,90,68,393,183,210,372,187,185,344,185,159,124,123,1,204,52,152,0,0,0,16,10,6,28,2,26,0,0,0,27,2,25,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27,2,25,0,0,0,26,2,24,0,0,0,1,0,1,179,86,93
28,541,Khammam,0405,579064,0000,000000,VILLAGE,Ayyavaripeta,Rural,179,621,304,317,68,26,42,0,0,0,598,292,306,189,96,93,432,208,224,420,220,200,418,219,199,1,1,0,414,215,199,0,0,0,3,3,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,84,117
28,541,Khammam,0405,579065,0000,000000,VILLAGE,Tripura Penta Veedu,Rural,468,1610,794,816,160,92,68,709,352,357,42,21,21,923,491,432,687,303,384,851,477,374,714,423,291,78,69,9,503,251,252,6,4,2,127,99,28,137,54,83,3,1,2,89,29,60,5,4,1,40,20,20,130,51,79,3,1,2,84,28,56,5,4,1,38,18,20,7,3,4,0,0,0,5,1,4,0,0,0,2,2,0,759,317,442
28,541,Khammam,0405,579066,0000,000000,VILLAGE,Gollagudem,Rural,145,490,234,256,53,24,29,59,26,33,19,8,11,257,136,121,233,98,135,267,155,112,263,154,109,26,19,7,186,103,83,2,1,1,49,31,18,4,1,3,0,0,0,1,0,1,0,0,0,3,1,2,4,1,3,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,79,144
28,541,Khammam,0405,579067,0000,000000,VILLAGE,Thotapalle,Rural,157,599,294,305,67,27,40,0,0,0,357,175,182,313,173,140,286,121,165,340,188,152,332,184,148,48,37,11,231,108,123,0,0,0,53,39,14,8,4,4,3,2,1,2,0,2,1,1,0,2,1,1,8,4,4,3,2,1,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,106,153
28,541,Khammam,0405,579068,0000,000000,VILLAGE,Kapugampalle,Rural,99,295,142,153,29,15,14,138,70,68,26,12,14,179,98,81,116,44,72,173,92,81,72,54,18,5,5,0,14,8,6,1,1,0,52,40,12,101,38,63,0,0,0,79,25,54,2,2,0,20,11,9,86,35,51,0,0,0,65,23,42,2,2,0,19,10,9,15,3,12,0,0,0,14,2,12,0,0,0,1,1,0,122,50,72
28,541,Khammam,0405,579069,0000,000000,VILLAGE,Rachagampalle,Rural,26,73,38,35,8,5,3,0,0,0,0,0,0,31,15,16,42,23,19,56,27,29,18,18,0,0,0,0,0,0,0,0,0,0,18,18,0,38,9,29,0,0,0,35,8,27,0,0,0,3,1,2,37,8,29,0,0,0,35,8,27,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,17,11,6
28,541,Khammam,0405,579070,0000,000000,VILLAGE,Gannavaram,Rural,225,807,405,402,77,48,29,332,174,158,23,9,14,516,276,240,291,129,162,406,237,169,160,120,40,74,63,11,34,16,18,5,5,0,47,36,11,246,117,129,4,2,2,232,109,123,3,2,1,7,4,3,241,113,128,4,2,2,229,106,123,3,2,1,5,3,2,5,4,1,0,0,0,3,3,0,0,0,0,2,1,1,401,168,233
28,541,Khammam,0405,579071,0000,000000,VILLAGE,Rajupeta,Rural,71,248,116,132,33,18,15,0,0,0,239,112,127,97,47,50,151,69,82,152,75,77,26,17,9,13,8,5,4,3,1,1,1,0,8,5,3,126,58,68,0,0,0,118,53,65,5,3,2,3,2,1,125,57,68,0,0,0,118,53,65,4,2,2,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,96,41,55
28,541,Khammam,0405,579072,0000,000000,VILLAGE,Kistaram,Rural,256,1002,510,492,153,76,77,0,0,0,985,501,484,293,168,125,709,342,367,675,355,320,671,354,317,233,134,99,424,212,212,1,0,1,13,8,5,4,1,3,0,0,0,3,1,2,0,0,0,1,0,1,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,327,155,172
28,541,Khammam,0405,579073,0000,000000,VILLAGE,Kusumanapalle,Rural,176,700,336,364,84,40,44,0,0,0,692,333,359,228,125,103,472,211,261,455,216,239,432,214,218,14,6,8,415,208,207,0,0,0,3,0,3,23,2,21,0,0,0,23,2,21,0,0,0,0,0,0,23,2,21,0,0,0,23,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,120,125
28,541,Khammam,0405,579074,0000,000000,VILLAGE,Achuthapuram,Rural,60,223,116,107,30,15,15,0,0,0,223,116,107,107,60,47,116,56,60,86,61,25,86,61,25,2,2,0,84,59,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,55,82
28,541,Khammam,0405,579075,0000,000000,VILLAGE,Raghavapuram,Rural,251,857,428,429,108,54,54,0,0,0,839,418,421,303,156,147,554,272,282,530,312,218,530,312,218,8,8,0,518,302,216,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,116,211
28,541,Khammam,0405,579076,0000,000000,VILLAGE,Kondaigudem,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0405,579077,0000,000000,VILLAGE,Chelempalem,Rural,136,604,294,310,74,32,42,0,0,0,600,293,307,193,102,91,411,192,219,352,202,150,347,201,146,81,68,13,258,130,128,0,0,0,8,3,5,5,1,4,1,0,1,4,1,3,0,0,0,0,0,0,5,1,4,1,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,92,160
28,541,Khammam,0405,579078,0000,000000,VILLAGE,Nallakunta,Rural,125,485,233,252,63,33,30,0,0,0,482,230,252,196,99,97,289,134,155,273,144,129,267,142,125,1,1,0,259,141,118,1,0,1,6,0,6,6,2,4,2,1,1,3,1,2,0,0,0,1,0,1,6,2,4,2,1,1,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,89,123
28,541,Khammam,0405,579079,0000,000000,VILLAGE,Mummadivaru,Rural,117,399,194,205,30,12,18,167,82,85,126,62,64,163,99,64,236,95,141,260,139,121,205,114,91,1,1,0,196,108,88,0,0,0,8,5,3,55,25,30,1,1,0,50,21,29,0,0,0,4,3,1,53,24,29,1,1,0,48,20,28,0,0,0,4,3,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,139,55,84
28,541,Khammam,0405,579080,0000,000000,VILLAGE,Gowridevi Peta,Rural,307,1025,515,510,79,37,42,353,191,162,76,36,40,635,371,264,390,144,246,499,278,221,494,275,219,62,56,6,414,208,206,0,0,0,18,11,7,5,3,2,1,1,0,1,0,1,0,0,0,3,2,1,5,3,2,1,1,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,237,289
28,541,Khammam,0405,579081,0000,000000,VILLAGE,Nandigama,Rural,569,1814,899,915,153,76,77,507,256,251,143,72,71,1114,617,497,700,282,418,1104,566,538,539,335,204,276,199,77,156,69,87,10,7,3,97,60,37,565,231,334,13,3,10,508,209,299,13,6,7,31,13,18,558,230,328,13,3,10,505,209,296,9,5,4,31,13,18,7,1,6,0,0,0,3,0,3,4,1,3,0,0,0,710,333,377
28,541,Khammam,0405,579082,0000,000000,VILLAGE,Murumoor,Rural,207,714,339,375,65,30,35,75,37,38,415,202,213,395,213,182,319,126,193,423,220,203,215,113,102,8,6,2,186,96,90,0,0,0,21,11,10,208,107,101,2,1,1,206,106,100,0,0,0,0,0,0,208,107,101,2,1,1,206,106,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,119,172
28,541,Khammam,0405,579083,0000,000000,VILLAGE,Bandigumpu,Rural,29,137,72,65,20,11,9,0,0,0,137,72,65,19,14,5,118,58,60,97,51,46,95,49,46,0,0,0,95,49,46,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,21,19
28,541,Khammam,0405,579084,0000,000000,VILLAGE,Doramitta,Rural,32,118,56,62,9,3,6,0,0,0,118,56,62,25,15,10,93,41,52,89,41,48,86,39,47,1,1,0,84,38,46,0,0,0,1,0,1,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,14
28,541,Khammam,0405,579085,0000,000000,VILLAGE,Thottimadugu,Rural,20,86,49,37,6,1,5,0,0,0,86,49,37,14,11,3,72,38,34,62,36,26,60,35,25,0,0,0,60,35,25,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,11
28,541,Khammam,0405,579086,0000,000000,TOWN,Bhadrachalam (CT),Urban,13422,50087,24834,25253,5232,2700,2532,7323,3562,3761,4680,2269,2411,37125,19482,17643,12962,5352,7610,18360,13657,4703,15107,11757,3350,229,191,38,1184,698,486,417,280,137,13277,10588,2689,3253,1900,1353,27,20,7,539,204,335,106,48,58,2581,1628,953,2811,1640,1171,24,17,7,493,181,312,91,42,49,2203,1400,803,442,260,182,3,3,0,46,23,23,15,6,9,378,228,150,31727,11177,20550
28,541,Khammam,0406,000000,0000,000000,CD BLOCK,Kunavaram,Total,7726,26245,12351,13894,2702,1338,1364,3187,1534,1653,15886,7362,8524,12645,6633,6012,13600,5718,7882,14615,7495,7120,12818,6664,6154,3833,2249,1584,7642,3576,4066,153,57,96,1190,782,408,1797,831,966,108,57,51,1392,631,761,17,5,12,280,138,142,1746,812,934,102,54,48,1366,622,744,13,5,8,265,131,134,51,19,32,6,3,3,26,9,17,4,0,4,15,7,8,11630,4856,6774
28,541,Khammam,0406,000000,0000,000000,CD BLOCK,Kunavaram,Rural,7726,26245,12351,13894,2702,1338,1364,3187,1534,1653,15886,7362,8524,12645,6633,6012,13600,5718,7882,14615,7495,7120,12818,6664,6154,3833,2249,1584,7642,3576,4066,153,57,96,1190,782,408,1797,831,966,108,57,51,1392,631,761,17,5,12,280,138,142,1746,812,934,102,54,48,1366,622,744,13,5,8,265,131,134,51,19,32,6,3,3,26,9,17,4,0,4,15,7,8,11630,4856,6774
28,541,Khammam,0406,000000,0000,000000,CD BLOCK,Kunavaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0406,579087,0000,000000,VILLAGE,Tekuloddi,Rural,31,125,62,63,25,15,10,0,0,0,125,62,63,45,24,21,80,38,42,63,31,32,60,29,31,0,0,0,46,20,26,0,0,0,14,9,5,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,31,31
28,541,Khammam,0406,579088,0000,000000,VILLAGE,Seetarampuram,Rural,21,86,40,46,11,5,6,0,0,0,86,40,46,26,13,13,60,27,33,44,23,21,39,22,17,38,21,17,0,0,0,0,0,0,1,1,0,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,25
28,541,Khammam,0406,579089,0000,000000,VILLAGE,Koderu,Rural,22,88,40,48,8,4,4,0,0,0,88,40,48,37,15,22,51,25,26,59,28,31,59,28,31,58,28,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,17
28,541,Khammam,0406,579090,0000,000000,VILLAGE,Harvegudem,Rural,34,137,72,65,12,5,7,0,0,0,137,72,65,50,28,22,87,44,43,85,46,39,85,46,39,84,45,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,26
28,541,Khammam,0406,579091,0000,000000,VILLAGE,Bojjaraigudem,Rural,139,483,235,248,35,24,11,12,4,8,390,189,201,201,109,92,282,126,156,258,133,125,209,120,89,193,113,80,0,0,0,11,6,5,5,1,4,49,13,36,0,0,0,49,13,36,0,0,0,0,0,0,49,13,36,0,0,0,49,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,102,123
28,541,Khammam,0406,579092,0000,000000,VILLAGE,Tallagudem,Rural,35,124,62,62,5,4,1,0,0,0,124,62,62,64,40,24,60,22,38,64,29,35,64,29,35,60,28,32,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,33,27
28,541,Khammam,0406,579093,0000,000000,VILLAGE,Regulapadu,Rural,212,756,360,396,92,40,52,2,0,2,727,347,380,304,174,130,452,186,266,414,202,212,414,202,212,371,188,183,35,11,24,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,158,184
28,541,Khammam,0406,579094,0000,000000,VILLAGE,Lingapuram,Rural,121,432,213,219,28,16,12,0,0,0,428,212,216,204,119,85,228,94,134,259,130,129,259,130,129,244,120,124,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,83,90
28,541,Khammam,0406,579095,0000,000000,VILLAGE,Abicherla,Rural,198,677,314,363,85,38,47,4,1,3,655,305,350,246,135,111,431,179,252,403,197,206,401,195,206,299,154,145,91,33,58,0,0,0,11,8,3,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,117,157
28,541,Khammam,0406,579096,0000,000000,VILLAGE,Kuturugattu,Rural,100,541,267,274,98,40,58,0,0,0,541,267,274,6,5,1,535,262,273,465,234,231,465,234,231,285,140,145,179,93,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,33,43
28,541,Khammam,0406,579097,0000,000000,VILLAGE,Kuturu,Rural,159,538,252,286,41,22,19,13,6,7,453,212,241,254,138,116,284,114,170,334,151,183,327,148,179,173,84,89,109,38,71,5,2,3,40,24,16,7,3,4,2,2,0,1,0,1,1,0,1,3,1,2,4,1,3,1,1,0,1,0,1,0,0,0,2,0,2,3,2,1,1,1,0,0,0,0,1,0,1,1,1,0,204,101,103
28,541,Khammam,0406,579098,0000,000000,VILLAGE,Mulluru,Rural,158,562,261,301,62,30,32,54,30,24,335,150,185,251,128,123,311,133,178,334,157,177,155,126,29,1,1,0,149,121,28,1,1,0,4,3,1,179,31,148,0,0,0,179,31,148,0,0,0,0,0,0,179,31,148,0,0,0,179,31,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,104,124
28,541,Khammam,0406,579099,0000,000000,VILLAGE,Bhagavanpuram,Rural,135,450,196,254,40,16,24,17,8,9,412,175,237,192,97,95,258,99,159,287,133,154,287,133,154,157,73,84,119,53,66,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,63,100
28,541,Khammam,0406,579100,0000,000000,VILLAGE,Repaka,Rural,250,837,404,433,81,36,45,15,7,8,791,380,411,304,179,125,533,225,308,562,280,282,556,278,278,125,68,57,421,204,217,0,0,0,10,6,4,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,124,151
28,541,Khammam,0406,579101,0000,000000,VILLAGE,Gandi Kothagudem,Rural,58,230,121,109,36,17,19,0,0,0,225,117,108,58,33,25,172,88,84,145,78,67,141,76,65,102,56,46,19,9,10,7,1,6,13,10,3,4,2,2,3,2,1,0,0,0,1,0,1,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,85,43,42
28,541,Khammam,0406,579102,0000,000000,VILLAGE,Metta Ramavaram,Rural,86,340,178,162,37,22,15,0,0,0,333,175,158,81,49,32,259,129,130,234,118,116,211,104,107,140,73,67,70,31,39,0,0,0,1,0,1,23,14,9,1,1,0,22,13,9,0,0,0,0,0,0,23,14,9,1,1,0,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,60,46
28,541,Khammam,0406,579103,0000,000000,VILLAGE,Peddarukur,Rural,332,1113,539,574,136,76,60,14,5,9,1036,502,534,418,246,172,695,293,402,630,305,325,622,302,320,260,236,24,325,46,279,0,0,0,37,20,17,8,3,5,0,0,0,6,1,5,0,0,0,2,2,0,7,2,5,0,0,0,5,0,5,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,483,234,249
28,541,Khammam,0406,579104,0000,000000,VILLAGE,Bodunuru,Rural,97,348,169,179,38,21,17,0,0,0,340,166,174,131,76,55,217,93,124,251,122,129,232,113,119,93,47,46,135,63,72,2,1,1,2,2,0,19,9,10,3,1,2,14,8,6,0,0,0,2,0,2,10,5,5,2,1,1,7,4,3,0,0,0,1,0,1,9,4,5,1,0,1,7,4,3,0,0,0,1,0,1,97,47,50
28,541,Khammam,0406,579105,0000,000000,VILLAGE,Byravapatnam,Rural,13,56,23,33,7,3,4,0,0,0,56,23,33,9,3,6,47,20,27,36,16,20,36,16,20,0,0,0,36,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13
28,541,Khammam,0406,579106,0000,000000,VILLAGE,Chinnarukur,Rural,204,678,327,351,46,25,21,10,4,6,636,309,327,309,168,141,369,159,210,419,203,216,414,201,213,50,27,23,357,168,189,0,0,0,7,6,1,5,2,3,2,0,2,2,1,1,0,0,0,1,1,0,5,2,3,2,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,124,135
28,541,Khammam,0406,579107,0000,000000,VILLAGE,Chinarkur,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,541,Khammam,0406,579108,0000,000000,VILLAGE,Walfordpeta,Rural,72,229,119,110,21,16,5,0,0,0,229,119,110,90,48,42,139,71,68,145,81,64,144,81,63,1,0,1,133,73,60,0,0,0,10,8,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,38,46
28,541,Khammam,0406,579109,0000,000000,VILLAGE,Kothuru,Rural,76,255,133,122,18,9,9,0,0,0,255,133,122,109,71,38,146,62,84,157,80,77,152,77,75,0,0,0,147,75,72,0,0,0,5,2,3,5,3,2,0,0,0,2,1,1,0,0,0,3,2,1,4,3,1,0,0,0,1,1,0,0,0,0,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,98,53,45
28,541,Khammam,0406,579110,0000,000000,VILLAGE,Pandirajupalle,Rural,159,577,282,295,62,34,28,4,2,2,569,278,291,189,109,80,388,173,215,371,184,187,369,182,187,133,69,64,228,109,119,0,0,0,8,4,4,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,98,108
28,541,Khammam,0406,579111,0000,000000,VILLAGE,Paidigudem,Rural,68,239,130,109,22,13,9,107,59,48,123,65,58,124,72,52,115,58,57,142,78,64,141,77,64,0,0,0,141,77,64,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,52,45
28,541,Khammam,0406,579112,0000,000000,VILLAGE,Palluru,Rural,209,665,315,350,75,39,36,54,28,26,278,125,153,352,197,155,313,118,195,363,171,192,332,167,165,15,13,2,288,141,147,1,1,0,28,12,16,31,4,27,4,0,4,15,3,12,0,0,0,12,1,11,29,4,25,4,0,4,15,3,12,0,0,0,10,1,9,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,302,144,158
28,541,Khammam,0406,579113,0000,000000,VILLAGE,Ayyavarigudem,Rural,72,273,123,150,23,10,13,0,0,0,254,114,140,113,59,54,160,64,96,169,80,89,167,79,88,11,6,5,151,68,83,0,0,0,5,5,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,43,61
28,541,Khammam,0406,579114,0000,000000,VILLAGE,Potlavarigudem,Rural,74,278,134,144,28,12,16,0,0,0,269,129,140,118,64,54,160,70,90,177,93,84,101,62,39,87,58,29,6,1,5,0,0,0,8,3,5,76,31,45,0,0,0,74,29,45,1,1,0,1,1,0,67,28,39,0,0,0,66,27,39,1,1,0,0,0,0,9,3,6,0,0,0,8,2,6,0,0,0,1,1,0,101,41,60
28,541,Khammam,0406,579115,0000,000000,VILLAGE,Kudalipadu,Rural,121,409,196,213,59,31,28,0,0,0,395,189,206,141,75,66,268,121,147,271,138,133,194,102,92,89,62,27,95,34,61,0,0,0,10,6,4,77,36,41,1,0,1,75,36,39,0,0,0,1,0,1,75,35,40,1,0,1,73,35,38,0,0,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,138,58,80
