State,District,DT Name,CD Block,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
28,550,Sri Potti Sriramulu Nellore,826,591719,0,0,VILLAGE,Budamagunta,Rural,810,2897,1469,1428,332,190,142,1183,600,583,98,49,49,1578,872,706,1319,597,722,1633,916,717,961,611,350,437,310,127,369,174,195,2,2,0,153,125,28,672,305,367,9,1,8,650,298,352,5,1,4,8,5,3,659,301,358,7,1,6,641,295,346,3,0,3,8,5,3,13,4,9,2,0,2,9,3,6,2,1,1,0,0,0,1264,553,711
28,550,Sri Potti Sriramulu Nellore,826,591720,0,0,VILLAGE,Musunuru (Part),Rural,1784,6358,3208,3150,739,385,354,1870,932,938,271,148,123,3821,2142,1679,2537,1066,1471,2997,1803,1194,2372,1641,731,275,248,27,1288,738,550,13,10,3,796,645,151,625,162,463,9,4,5,534,124,410,6,2,4,76,32,44,587,153,434,9,4,5,505,117,388,4,1,3,69,31,38,38,9,29,0,0,0,29,7,22,2,1,1,7,1,6,3361,1405,1956
28,550,Sri Potti Sriramulu Nellore,826,591721,0,0,VILLAGE,Gowravaram,Rural,886,3346,1648,1698,311,154,157,1196,598,598,455,218,237,2061,1124,937,1285,524,761,1466,971,495,757,646,111,251,233,18,328,262,66,7,5,2,171,146,25,709,325,384,4,2,2,652,285,367,15,11,4,38,27,11,699,317,382,2,0,2,647,282,365,15,11,4,35,24,11,10,8,2,2,2,0,5,3,2,0,0,0,3,3,0,1880,677,1203
28,550,Sri Potti Sriramulu Nellore,826,591722,0,0,VILLAGE,Thallapalem,Rural,1422,4994,2565,2429,620,303,317,1784,902,882,264,128,136,2489,1423,1066,2505,1142,1363,2412,1533,879,2076,1472,604,280,268,12,1300,817,483,24,16,8,472,371,101,336,61,275,41,8,33,173,17,156,2,0,2,120,36,84,325,60,265,41,8,33,166,16,150,2,0,2,116,36,80,11,1,10,0,0,0,7,1,6,0,0,0,4,0,4,2582,1032,1550
28,550,Sri Potti Sriramulu Nellore,826,802990,12,0,OG,Maddurupadu (OG) (Part) WARD NO.-0012 (Rural MDDS CODE:591711),Urban,786,3025,1499,1526,404,191,213,614,276,338,552,281,271,1630,943,687,1395,556,839,1500,908,592,1437,887,550,116,83,33,843,435,408,7,4,3,471,365,106,63,21,42,7,3,4,49,13,36,0,0,0,7,5,2,55,17,38,7,3,4,44,11,33,0,0,0,4,3,1,8,4,4,0,0,0,5,2,3,0,0,0,3,2,1,1525,591,934
28,550,Sri Potti Sriramulu Nellore,826,802990,13,0,OG,Musunuru (OG) (Part) WARD NO.-0013 (Rural MDDS CODE:591720),Urban,1232,4738,2392,2346,601,311,290,482,250,232,1857,948,909,2544,1438,1106,2194,954,1240,1984,1389,595,1788,1353,435,40,40,0,576,367,209,9,8,1,1163,938,225,196,36,160,2,1,1,116,12,104,0,0,0,78,23,55,191,35,156,2,1,1,113,12,101,0,0,0,76,22,54,5,1,4,0,0,0,3,0,3,0,0,0,2,1,1,2754,1003,1751
28,550,Sri Potti Sriramulu Nellore,827,0,0,0,CD BLOCK,Bogole,Total,13403,49088,24570,24518,5233,2682,2551,11755,5777,5978,6062,3040,3022,28109,15642,12467,20979,8928,12051,23057,14111,8946,16863,11760,5103,3164,2620,544,7068,3575,3493,210,142,68,6421,5423,998,6194,2351,3843,113,72,41,4920,1513,3407,103,31,72,1058,735,323,5295,2047,3248,100,62,38,4213,1319,2894,89,27,62,893,639,254,899,304,595,13,10,3,707,194,513,14,4,10,165,96,69,26031,10459,15572
28,550,Sri Potti Sriramulu Nellore,827,0,0,0,CD BLOCK,Bogole,Rural,13403,49088,24570,24518,5233,2682,2551,11755,5777,5978,6062,3040,3022,28109,15642,12467,20979,8928,12051,23057,14111,8946,16863,11760,5103,3164,2620,544,7068,3575,3493,210,142,68,6421,5423,998,6194,2351,3843,113,72,41,4920,1513,3407,103,31,72,1058,735,323,5295,2047,3248,100,62,38,4213,1319,2894,89,27,62,893,639,254,899,304,595,13,10,3,707,194,513,14,4,10,165,96,69,26031,10459,15572
28,550,Sri Potti Sriramulu Nellore,827,0,0,0,CD BLOCK,Bogole,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,827,591723,0,0,VILLAGE,Thalluru,Rural,609,2252,1143,1109,225,113,112,889,460,429,79,40,39,1162,691,471,1090,452,638,1304,692,612,1298,687,611,357,239,118,847,371,476,0,0,0,94,77,17,6,5,1,0,0,0,2,1,1,0,0,0,4,4,0,6,5,1,0,0,0,2,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,451,497
28,550,Sri Potti Sriramulu Nellore,827,591724,0,0,VILLAGE,Jakkepalligudur,Rural,1030,3757,1923,1834,377,197,180,893,444,449,199,101,98,1888,1117,771,1869,806,1063,2182,1185,997,1724,1084,640,455,380,75,1017,512,505,27,16,11,225,176,49,458,101,357,4,3,1,305,56,249,24,5,19,125,37,88,422,98,324,4,3,1,281,54,227,23,5,18,114,36,78,36,3,33,0,0,0,24,2,22,1,0,1,11,1,10,1575,738,837
28,550,Sri Potti Sriramulu Nellore,827,591725,0,0,VILLAGE,Bogole,Rural,3604,13733,6734,6999,1397,725,672,4019,1935,2084,2743,1343,1400,9110,4888,4222,4623,1846,2777,5842,3806,2036,4863,3285,1578,779,546,233,1886,974,912,76,55,21,2122,1710,412,979,521,458,53,32,21,574,245,329,18,12,6,334,232,102,753,465,288,50,30,20,421,233,188,14,10,4,268,192,76,226,56,170,3,2,1,153,12,141,4,2,2,66,40,26,7891,2928,4963
28,550,Sri Potti Sriramulu Nellore,827,591726,0,0,VILLAGE,Kovurpalle ,Rural,1950,7045,3469,3576,639,330,309,2483,1203,1280,835,422,413,5068,2701,2367,1977,768,1209,2341,1801,540,2043,1610,433,148,121,27,450,292,158,32,25,7,1413,1172,241,298,191,107,9,6,3,150,80,70,10,4,6,129,101,28,254,170,84,7,5,2,132,75,57,8,4,4,107,86,21,44,21,23,2,1,1,18,5,13,2,0,2,22,15,7,4704,1668,3036
28,550,Sri Potti Sriramulu Nellore,827,591727,0,0,VILLAGE,Bitragunta,Rural,960,3482,1777,1705,393,200,193,689,358,331,753,379,374,1716,1047,669,1766,730,1036,1753,1031,722,1086,738,348,240,220,20,603,325,278,31,18,13,212,175,37,667,293,374,4,3,1,642,279,363,2,1,1,19,10,9,647,290,357,4,3,1,631,279,352,0,0,0,12,8,4,20,3,17,0,0,0,11,0,11,2,1,1,7,2,5,1729,746,983
28,550,Sri Potti Sriramulu Nellore,827,591728,0,0,VILLAGE,Umamaheswarapuram,Rural,158,590,294,296,75,34,41,297,134,163,25,15,10,258,156,102,332,138,194,339,180,159,338,179,159,11,11,0,308,156,152,0,0,0,19,12,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,114,137
28,550,Sri Potti Sriramulu Nellore,827,591729,0,0,VILLAGE,Allimadugu,Rural,710,2664,1332,1332,259,144,115,982,474,508,603,302,301,1591,860,731,1073,472,601,1127,738,389,581,408,173,62,60,2,341,221,120,5,4,1,173,123,50,546,330,216,1,1,0,533,325,208,0,0,0,12,4,8,544,329,215,1,1,0,532,324,208,0,0,0,11,4,7,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1537,594,943
28,550,Sri Potti Sriramulu Nellore,827,591730,0,0,VILLAGE,Mungamur,Rural,636,2271,1132,1139,241,124,117,295,149,146,303,153,150,1280,703,577,991,429,562,1184,708,476,497,457,40,336,323,13,51,47,4,8,7,1,102,80,22,687,251,436,2,1,1,649,225,424,0,0,0,36,25,11,515,152,363,2,1,1,489,134,355,0,0,0,24,17,7,172,99,73,0,0,0,160,91,69,0,0,0,12,8,4,1087,424,663
28,550,Sri Potti Sriramulu Nellore,827,591731,0,0,VILLAGE,Sambasivapuram,Rural,143,510,242,268,50,23,27,67,31,36,0,0,0,281,154,127,229,88,141,347,165,182,95,89,6,79,77,2,1,1,0,0,0,0,15,11,4,252,76,176,2,0,2,241,70,171,0,0,0,9,6,3,248,73,175,2,0,2,241,70,171,0,0,0,5,3,2,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,163,77,86
28,550,Sri Potti Sriramulu Nellore,827,591732,0,0,VILLAGE,Juvvaladinne,Rural,3020,10675,5469,5206,1350,682,668,956,493,463,365,204,161,4748,2782,1966,5927,2687,3240,5493,3161,2332,3602,2697,905,442,395,47,1203,489,714,28,16,12,1929,1797,132,1891,464,1427,30,19,11,1468,130,1338,7,3,4,386,312,74,1545,363,1182,22,12,10,1176,64,1112,3,2,1,344,285,59,346,101,245,8,7,1,292,66,226,4,1,3,42,27,15,5182,2308,2874
28,550,Sri Potti Sriramulu Nellore,827,591733,0,0,VILLAGE,Siddavarapu Venkatesupalem,Rural,530,1904,956,948,203,101,102,185,96,89,155,80,75,915,490,425,989,466,523,1028,576,452,621,459,162,203,196,7,313,183,130,3,1,2,102,79,23,407,117,290,8,7,1,354,101,253,41,5,36,4,4,0,358,100,258,8,7,1,306,84,222,40,5,35,4,4,0,49,17,32,0,0,0,48,17,31,1,0,1,0,0,0,876,380,496
28,550,Sri Potti Sriramulu Nellore,827,591734,0,0,VILLAGE,Mallayapalem,Rural,53,205,99,106,24,9,15,0,0,0,2,1,1,92,53,39,113,46,67,117,68,49,115,67,48,52,52,0,48,4,44,0,0,0,15,11,4,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,31,57
28,550,Sri Potti Sriramulu Nellore,828,0,0,0,CD BLOCK,Kaligiri,Total,11476,43954,22362,21592,4460,2356,2104,9284,4680,4604,2090,1085,1005,24976,14767,10209,18978,7595,11383,24314,13819,10495,22018,13067,8951,5955,4366,1589,12822,6052,6770,108,77,31,3133,2572,561,2296,752,1544,186,43,143,1828,519,1309,14,10,4,268,180,88,1835,580,1255,171,37,134,1416,369,1047,13,9,4,235,165,70,461,172,289,15,6,9,412,150,262,1,1,0,33,15,18,19640,8543,11097
28,550,Sri Potti Sriramulu Nellore,828,0,0,0,CD BLOCK,Kaligiri,Rural,11476,43954,22362,21592,4460,2356,2104,9284,4680,4604,2090,1085,1005,24976,14767,10209,18978,7595,11383,24314,13819,10495,22018,13067,8951,5955,4366,1589,12822,6052,6770,108,77,31,3133,2572,561,2296,752,1544,186,43,143,1828,519,1309,14,10,4,268,180,88,1835,580,1255,171,37,134,1416,369,1047,13,9,4,235,165,70,461,172,289,15,6,9,412,150,262,1,1,0,33,15,18,19640,8543,11097
28,550,Sri Potti Sriramulu Nellore,828,0,0,0,CD BLOCK,Kaligiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,828,591735,0,0,VILLAGE,Thellapadu,Rural,468,1848,933,915,178,98,80,381,199,182,72,39,33,1119,667,452,729,266,463,928,574,354,810,538,272,129,121,8,565,312,253,6,3,3,110,102,8,118,36,82,3,3,0,104,24,80,0,0,0,11,9,2,88,29,59,3,3,0,75,17,58,0,0,0,10,9,1,30,7,23,0,0,0,29,7,22,0,0,0,1,0,1,920,359,561
28,550,Sri Potti Sriramulu Nellore,828,591736,0,0,VILLAGE,China Annaluru,Rural,2321,8917,4543,4374,883,449,434,2124,1064,1060,227,116,111,4722,2872,1850,4195,1671,2524,5386,2855,2531,4850,2785,2065,1455,1095,360,2895,1270,1625,9,6,3,491,414,77,536,70,466,53,9,44,456,50,406,3,2,1,24,9,15,503,69,434,52,9,43,428,49,379,3,2,1,20,9,11,33,1,32,1,0,1,28,1,27,0,0,0,4,0,4,3531,1688,1843
28,550,Sri Potti Sriramulu Nellore,828,591737,0,0,VILLAGE,Dubagunta,Rural,261,893,443,450,86,48,38,137,71,66,270,140,130,423,252,171,470,191,279,541,278,263,525,275,250,93,57,36,415,206,209,3,2,1,14,10,4,16,3,13,1,1,0,12,1,11,1,1,0,2,0,2,16,3,13,1,1,0,12,1,11,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,165,187
28,550,Sri Potti Sriramulu Nellore,828,591738,0,0,VILLAGE,Krakuturu,Rural,673,2472,1265,1207,234,120,114,284,149,135,65,35,30,1268,752,516,1204,513,691,1390,784,606,1233,703,530,335,285,50,810,350,460,0,0,0,88,68,20,157,81,76,2,1,1,149,76,73,0,0,0,6,4,2,13,7,6,1,0,1,7,4,3,0,0,0,5,3,2,144,74,70,1,1,0,142,72,70,0,0,0,1,1,0,1082,481,601
28,550,Sri Potti Sriramulu Nellore,828,591739,0,0,VILLAGE,Kummarakonduru,Rural,374,1410,733,677,137,77,60,363,197,166,34,19,15,741,476,265,669,257,412,732,450,282,656,401,255,99,99,0,462,223,239,1,1,0,94,78,16,76,49,27,2,2,0,68,42,26,0,0,0,6,5,1,75,49,26,2,2,0,67,42,25,0,0,0,6,5,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,678,283,395
28,550,Sri Potti Sriramulu Nellore,828,591740,0,0,VILLAGE,Pedakonduru,Rural,920,3220,1618,1602,308,161,147,559,281,278,469,245,224,1721,1033,688,1499,585,914,1715,1005,710,1618,955,663,495,346,149,923,455,468,7,4,3,193,150,43,97,50,47,4,1,3,44,10,34,1,0,1,48,39,9,71,44,27,3,1,2,30,10,20,1,0,1,37,33,4,26,6,20,1,0,1,14,0,14,0,0,0,11,6,5,1505,613,892
28,550,Sri Potti Sriramulu Nellore,828,591741,0,0,VILLAGE,Ravulakollu,Rural,94,367,187,180,35,16,19,110,53,57,11,6,5,215,130,85,152,57,95,178,118,60,109,82,27,74,54,20,11,6,5,1,1,0,23,21,2,69,36,33,0,0,0,69,36,33,0,0,0,0,0,0,69,36,33,0,0,0,69,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,69,120
28,550,Sri Potti Sriramulu Nellore,828,591742,0,0,VILLAGE,Kaligiri,Rural,2083,8068,4048,4020,862,466,396,1287,627,660,354,183,171,5204,2944,2260,2864,1104,1760,4022,2432,1590,3474,2238,1236,561,399,162,1844,938,906,33,30,3,1036,871,165,548,194,354,11,1,10,450,139,311,3,2,1,84,52,32,354,130,224,11,1,10,267,79,188,3,2,1,73,48,25,194,64,130,0,0,0,183,60,123,0,0,0,11,4,7,4046,1616,2430
28,550,Sri Potti Sriramulu Nellore,828,591743,0,0,VILLAGE,Veeranakollu,Rural,385,1533,795,738,157,90,67,293,147,146,0,0,0,946,562,384,587,233,354,836,481,355,773,449,324,466,266,200,234,117,117,1,1,0,72,65,7,63,32,31,3,2,1,55,25,30,0,0,0,5,5,0,62,31,31,2,1,1,55,25,30,0,0,0,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,697,314,383
28,550,Sri Potti Sriramulu Nellore,828,591744,0,0,VILLAGE,Nagasamudram,Rural,720,2969,1573,1396,340,180,160,498,254,244,72,41,31,1506,957,549,1463,616,847,1709,941,768,1509,877,632,299,236,63,1006,476,530,7,6,1,197,159,38,200,64,136,3,0,3,164,34,130,0,0,0,33,30,3,194,59,135,3,0,3,161,32,129,0,0,0,30,27,3,6,5,1,0,0,0,3,2,1,0,0,0,3,3,0,1260,632,628
28,550,Sri Potti Sriramulu Nellore,828,591745,0,0,VILLAGE,Venkannapalem,Rural,86,398,191,207,53,31,22,177,86,91,4,1,3,198,110,88,200,81,119,252,120,132,249,118,131,12,12,0,221,94,127,0,0,0,16,12,4,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,3,2,1,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,71,75
28,550,Sri Potti Sriramulu Nellore,828,591746,0,0,VILLAGE,Peda Annaluru,Rural,136,586,307,279,66,39,27,0,0,0,27,15,12,326,195,131,260,112,148,390,206,184,358,197,161,130,124,6,194,43,151,6,5,1,28,25,3,32,9,23,0,0,0,27,5,22,2,2,0,3,2,1,31,8,23,0,0,0,27,5,22,1,1,0,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,196,101,95
28,550,Sri Potti Sriramulu Nellore,828,591747,0,0,VILLAGE,Velagapadu,Rural,448,1640,833,807,168,92,76,420,222,198,52,27,25,1001,593,408,639,240,399,833,492,341,765,464,301,338,233,105,351,173,178,0,0,0,76,58,18,68,28,40,14,1,13,48,21,27,1,1,0,5,5,0,67,27,40,14,1,13,48,21,27,1,1,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,807,341,466
28,550,Sri Potti Sriramulu Nellore,828,591748,0,0,VILLAGE,Kavali Musthapuram,Rural,265,926,478,448,89,52,37,169,85,84,15,9,6,566,337,229,360,141,219,510,293,217,462,283,179,211,147,64,171,74,97,6,3,3,74,59,15,48,10,38,21,2,19,18,5,13,0,0,0,9,3,6,44,8,36,19,1,18,17,4,13,0,0,0,8,3,5,4,2,2,2,1,1,1,1,0,0,0,0,1,0,1,416,185,231
28,550,Sri Potti Sriramulu Nellore,828,591749,0,0,VILLAGE,Kothapeta,Rural,157,597,297,300,55,31,24,103,55,48,5,2,3,310,191,119,287,106,181,306,188,118,300,184,116,65,62,3,222,112,110,3,2,1,10,8,2,6,4,2,1,1,0,4,2,2,1,1,0,0,0,0,6,4,2,1,1,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,109,182
28,550,Sri Potti Sriramulu Nellore,828,591750,0,0,VILLAGE,Ananthapuram,Rural,420,1743,888,855,183,83,100,383,199,184,0,0,0,976,561,415,767,327,440,972,554,418,883,536,347,244,182,62,417,194,223,5,2,3,217,158,59,89,18,71,24,6,18,48,5,43,0,0,0,17,7,10,89,18,71,24,6,18,48,5,43,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,334,437
28,550,Sri Potti Sriramulu Nellore,828,591751,0,0,VILLAGE,Siddana Konduru,Rural,402,1409,705,704,124,59,65,406,196,210,126,68,58,958,543,415,451,162,289,714,431,283,698,425,273,90,90,0,421,191,230,14,6,8,173,138,35,16,6,10,0,0,0,14,5,9,1,0,1,1,1,0,16,6,10,0,0,0,14,5,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,274,421
28,550,Sri Potti Sriramulu Nellore,828,591752,0,0,VILLAGE,Parikota,Rural,141,608,301,307,67,36,31,253,125,128,0,0,0,377,204,173,231,97,134,347,196,151,297,176,121,177,98,79,61,29,32,0,0,0,59,49,10,50,20,30,18,6,12,29,13,16,0,0,0,3,1,2,44,14,30,18,6,12,23,7,16,0,0,0,3,1,2,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,261,105,156
28,550,Sri Potti Sriramulu Nellore,828,591753,0,0,VILLAGE,Lakshmipuram,Rural,426,1594,815,779,140,79,61,428,210,218,200,96,104,992,567,425,602,248,354,897,513,384,888,508,380,155,125,30,647,316,331,0,0,0,86,67,19,9,5,4,3,1,2,2,1,1,0,0,0,4,3,1,9,5,4,3,1,2,2,1,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,302,395
28,550,Sri Potti Sriramulu Nellore,828,591754,0,0,VILLAGE,Gudladona,Rural,696,2756,1409,1347,295,149,146,909,460,449,87,43,44,1407,821,586,1349,588,761,1656,908,748,1561,873,688,527,335,192,952,473,479,6,5,1,76,60,16,95,35,60,23,6,17,66,25,41,1,1,0,5,3,2,81,31,50,14,3,11,61,24,37,1,1,0,5,3,2,14,4,10,9,3,6,5,1,4,0,0,0,0,0,0,1100,501,599
28,550,Sri Potti Sriramulu Nellore,829,0,0,0,CD BLOCK,Vinjamur,Total,10407,41392,21324,20068,4208,2235,1973,5693,2948,2745,2088,1075,1013,26489,15687,10802,14903,5637,9266,19375,12220,7155,16214,10810,5404,4145,3143,1002,6758,3367,3391,300,160,140,5011,4140,871,3161,1410,1751,121,60,61,2375,918,1457,133,72,61,532,360,172,2727,1223,1504,114,57,57,2015,765,1250,120,66,54,478,335,143,434,187,247,7,3,4,360,153,207,13,6,7,54,25,29,22017,9104,12913
28,550,Sri Potti Sriramulu Nellore,829,0,0,0,CD BLOCK,Vinjamur,Rural,10407,41392,21324,20068,4208,2235,1973,5693,2948,2745,2088,1075,1013,26489,15687,10802,14903,5637,9266,19375,12220,7155,16214,10810,5404,4145,3143,1002,6758,3367,3391,300,160,140,5011,4140,871,3161,1410,1751,121,60,61,2375,918,1457,133,72,61,532,360,172,2727,1223,1504,114,57,57,2015,765,1250,120,66,54,478,335,143,434,187,247,7,3,4,360,153,207,13,6,7,54,25,29,22017,9104,12913
28,550,Sri Potti Sriramulu Nellore,829,0,0,0,CD BLOCK,Vinjamur,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,550,Sri Potti Sriramulu Nellore,829,591755,0,0,VILLAGE,Chakalakonda,Rural,774,3061,1550,1511,259,136,123,330,177,153,76,42,34,1915,1216,699,1146,334,812,1622,924,698,1210,733,477,502,307,195,460,210,250,6,4,2,242,212,30,412,191,221,3,3,0,376,161,215,13,13,0,20,14,6,400,181,219,2,2,0,368,154,214,12,12,0,18,13,5,12,10,2,1,1,0,8,7,1,1,1,0,2,1,1,1439,626,813
28,550,Sri Potti Sriramulu Nellore,829,591756,0,0,VILLAGE,Janardhanapuram,Rural,192,844,451,393,87,48,39,373,196,177,11,4,7,358,231,127,486,220,266,550,290,260,4,3,1,0,0,0,1,1,0,0,0,0,3,2,1,546,287,259,3,2,1,537,282,255,1,0,1,5,3,2,296,158,138,3,2,1,290,155,135,0,0,0,3,1,2,250,129,121,0,0,0,247,127,120,1,0,1,2,2,0,294,161,133
28,550,Sri Potti Sriramulu Nellore,829,591757,0,0,VILLAGE,Katepalle,Rural,372,1552,787,765,185,102,83,53,31,22,88,47,41,810,489,321,742,298,444,858,473,385,855,472,383,246,244,2,399,98,301,62,31,31,148,99,49,3,1,2,0,0,0,0,0,0,1,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,694,314,380
28,550,Sri Potti Sriramulu Nellore,829,591758,0,0,VILLAGE,Thamidapadu,Rural,381,1610,831,779,208,112,96,257,139,118,221,116,105,854,509,345,756,322,434,763,475,288,716,464,252,304,185,119,231,124,107,12,7,5,169,148,21,47,11,36,0,0,0,38,9,29,1,0,1,8,2,6,46,11,35,0,0,0,38,9,29,0,0,0,8,2,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,847,356,491
28,550,Sri Potti Sriramulu Nellore,829,591759,0,0,VILLAGE,Utukuru,Rural,554,2266,1161,1105,286,143,143,790,393,397,368,189,179,1350,818,532,916,343,573,1121,700,421,977,625,352,325,219,106,498,272,226,8,5,3,146,129,17,144,75,69,12,11,1,126,58,68,0,0,0,6,6,0,143,75,68,12,11,1,125,58,67,0,0,0,6,6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1145,461,684
28,550,Sri Potti Sriramulu Nellore,829,591760,0,0,VILLAGE,Ravipadu,Rural,196,800,410,390,95,44,51,215,99,116,0,0,0,542,316,226,258,94,164,474,236,238,461,230,231,121,67,54,332,158,174,0,0,0,8,5,3,13,6,7,1,1,0,9,3,6,0,0,0,3,2,1,13,6,7,1,1,0,9,3,6,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,174,152
28,550,Sri Potti Sriramulu Nellore,829,591761,0,0,VILLAGE,Nandigunta,Rural,256,1062,549,513,115,67,48,244,129,115,27,15,12,631,405,226,431,144,287,479,330,149,446,321,125,129,115,14,270,163,107,0,0,0,47,43,4,33,9,24,0,0,0,16,1,15,2,1,1,15,7,8,30,9,21,0,0,0,16,1,15,2,1,1,12,7,5,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,583,219,364
28,550,Sri Potti Sriramulu Nellore,829,591762,0,0,VILLAGE,Vinjamur,Rural,5287,20639,10704,9935,1993,1069,924,2159,1121,1038,884,453,431,14443,8361,6082,6196,2343,3853,8311,5871,2440,6825,5249,1576,1096,950,146,2241,1382,859,136,73,63,3352,2844,508,1486,622,864,74,25,49,880,250,630,108,56,52,424,291,133,1345,580,765,70,24,46,797,235,562,100,52,48,378,269,109,141,42,99,4,1,3,83,15,68,8,4,4,46,22,24,12328,4833,7495
28,550,Sri Potti Sriramulu Nellore,829,591763,0,0,VILLAGE,Sankavaram,Rural,335,1436,730,706,138,70,68,222,118,104,36,22,14,860,503,357,576,227,349,741,449,292,710,447,263,231,226,5,248,56,192,5,4,1,226,161,65,31,2,29,1,1,0,27,1,26,1,0,1,2,0,2,30,2,28,1,1,0,27,1,26,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,695,281,414
