575696,Lakhnaram, Telangana 509385, India,16.3932,78.493,16.3959,78.4973,16.3899,78.4897
577388,Nalgonda Crossroads Flyover, Hyderabad, Telangana, India,17.3748,78.4984,17.3764,78.4993,17.3731,78.4968
574875,Arutla, Telangana 501508, India,17.1333,78.7547,17.1398,78.7607,17.128,78.7511
571182,Birkur, Telangana 503321, India,18.4658,77.801,18.4698,77.8052,18.4599,77.7946
159,534, Road Number 10, Jubilee Hills, Hyderabad, Telangana 500033, India,17.4327,78.4072,17.4327,78.4072,17.4327,78.4072
574362,Dornal, Telangana 501121, India,17.2823,77.7538,17.2949,77.7705,17.2628,77.7362
576048,Nagavaram, Wanaparthy, Telangana 509103, India,16.3625,78.0488,16.3656,78.0537,16.3588,78.0424
574238,Peeranchuruvu, Hyderabad, Telangana, India,17.3586,78.3774,17.364,78.3874,17.3501,78.3519
571795,Vilochavaram, Telangana 505184, India,18.6838,79.6474,18.6983,79.6614,18.6714,79.6289
579776,Pinapaka, Telangana, India,17.1775,80.411,17.1845,80.4353,17.1555,80.3931
571989,Nimmanapalle, Telangana 505174, India,18.5976,79.3395,18.6049,79.3485,18.5893,79.3312
572637,Telangana 505472, India,18.1967,79.2677,18.2478,79.3599,18.1054,79.1745
577668,Pochannapet, Telangana 506221, India,17.7525,79.0348,17.7555,79.04,17.7436,79.0324
575592,Telangana 509324, India,16.7151,78.6342,16.7867,78.7681,16.6,78.4565
574495,Marpalle, Telangana 501143, India,17.172,77.4731,17.1914,77.4886,17.1492,77.4514
575454,Appakapalle, Telangana, India,16.7136,77.5591,16.7213,77.5743,16.7023,77.5495
202,Ward No 7 Secunderabad, Central Battery, Trimulgherry, Secunderabad, Telangana, India,17.4884,78.5199,17.4911,78.5258,17.4704,78.4936
573508,Danampalle, Telangana, India,18.0404,77.9653,18.0529,77.9765,18.0327,77.9556
571785,Uppatla, Telangana 505184, India,18.7105,79.6264,18.7149,79.6304,18.7066,79.6228
575533,Puttapalle, Telangana, India,16.5399,77.851,16.5507,77.8671,16.5274,77.8394
578385,Mahbubabad - Warangal Rd, Khanapur, Telangana 506332, India,17.896,79.9343,17.9035,79.9437,17.8896,79.9252
576247,Yelkur, Telangana, India,16.0973,77.7617,16.1006,77.7657,16.0949,77.7596
573311,Telangana 502256, India,17.8801,77.688,17.9532,77.7523,17.8331,77.6205
578912,Mamidigudem Chalk, Telangana, India,17.9496,80.8959,17.9606,80.9343,17.9414,80.8726
572940,Naskal, Telangana 502102, India,18.171,78.5476,18.173,78.5499,18.1668,78.5426
18,KPHB 5th Phase, Kukatpally, Hyderabad, Telangana, India,17.4785,78.392,17.4846,78.395,17.4731,78.3889
576300,Uppal, Telangana 509135, India,15.9766,77.6837,15.9838,77.6953,15.9689,77.6768
572876,Telangana 502331, India,18.002,78.145,18.0937,78.1899,17.963,78.0947
577920,Telangana 506165, India,18.5114,80.3213,18.609,80.4717,18.2038,79.98
577497,Yadgarpally, Telangana, India,16.8998,79.5884,16.9239,79.6064,16.8708,79.5658
578085,Katrapalle, Telangana 506317, India,17.6596,79.5519,17.6687,79.5721,17.647,79.527
576893,Telangana 508114, India,17.2055,79.0871,17.2842,79.2298,17.1442,78.9325
571871,Beglur, Telangana 505504, India,18.7096,80.0276,18.7134,80.0319,18.7071,80.0223
572678,Mutharam, Telangana 505471, India,18.0629,79.3458,18.0655,79.3476,18.0599,79.3432
574256,Chilkur, Telangana 501504, India,17.3508,78.2861,17.3551,78.2907,17.347,78.2836
572050,Gunjapadugu, Telangana 505532, India,18.7746,79.0695,18.7762,79.073,18.772,79.0647
569414,Rechini, Telangana 504299, India,19.3494,79.8941,19.3544,79.9111,19.3323,79.8755
573015,PeddaKodur, Telangana 502276, India,18.1484,78.8896,18.1505,78.8913,18.1472,78.8878
577737,Mutcherla, Telangana, India,18.0669,79.566,18.0786,79.5958,18.0441,79.554
571972,Telangana 505153, India,18.4572,79.5266,18.5102,79.5904,18.406,79.478
569072,Mangurla, Telangana, India,19.6313,78.6626,19.6537,78.6758,19.6123,78.6395
572767,Ranapur, Telangana 502286, India,17.9585,77.7767,17.977,77.788,17.9388,77.7501
573250,Dudiyal, Telangana, India,17.9328,77.8767,17.9484,77.8889,17.9129,77.8612
575633,Telangana 509375, India,16.4414,78.7249,16.4838,78.8111,16.3474,78.5413
568994,Bhattisavargaon, Telangana 504001, India,19.6681,78.5036,19.6861,78.5196,19.6474,78.4912
572434,Namapur, Telangana, India,18.2968,78.6739,18.3202,78.7135,18.2708,78.6392
576263,Kuchinerla, Telangana, India,16.1829,77.5333,16.2131,77.5854,16.1551,77.4923
570641,Maddulapalle, Telangana 504216, India,18.7872,79.6081,18.8166,79.6348,18.772,79.5952
572215,Nayalakonda Palle, Telangana, India,18.5488,79.0278,18.5625,79.0426,18.5245,79.0096
578178,Telangana 506252, India,17.7363,79.4029,17.8016,79.4614,17.6748,79.3343
579456,Telangana 507122, India,17.5019,80.299,17.5898,80.4964,17.393,80.1972
570102,Medanpur, Telangana 504109, India,19.2206,78.0623,19.2402,78.0788,19.2063,78.0464
576625,Gattikal, Telangana, India,17.2784,79.6362,17.2957,79.6468,17.2618,79.6255
578970,Kothuru, Telangana, India,17.8478,80.9788,17.8579,80.9983,17.8409,80.9611
575681,Parvathapuram, Telangana 509385, India,16.4705,78.461,16.4815,78.4818,16.4622,78.4329
570982,Mandarna, Telangana 503185, India,18.6718,77.7488,18.6741,77.7539,18.6695,77.7435
572798,Madhavar, Telangana, India,18.0363,77.8539,18.0607,77.869,18.0048,77.8385
577932,Mallur, Telangana 506172, India,18.2188,80.5598,18.2265,80.5658,18.2132,80.555
578727,Pusur Z, Telangana 507136, India,18.3644,80.4911,18.3782,80.5113,18.3505,80.4689
574111,Anantharam, Telangana 500078, India,17.6838,78.6633,17.6868,78.666,17.6806,78.6614
578473,Damaravancha, Telangana 506134, India,17.7487,79.9696,17.7606,79.9922,17.7317,79.9534
573610,Jeedipally, Telangana 502336, India,17.7439,78.4702,17.7454,78.4759,17.7415,78.4682
576058,Appanapally, Mahbubnagar, Telangana 509001, India,16.7613,78.0559,16.7636,78.0582,16.7577,78.0531
576457,Thumkunta, Telangana 508126, India,17.5896,78.7108,17.6075,78.7394,17.5693,78.6875
578591,Mudupugal, Telangana 506101, India,17.6063,79.9452,17.6078,79.949,17.6036,79.9423
569219,Adilabad-Asifabad Rd, Jhari, Telangana 504293, India,19.4478,79.0965,19.4491,79.1077,19.4466,79.0852
571943,Ladnapur, Telangana, India,18.6328,79.5744,18.6468,79.5807,18.6262,79.5632
575824,Thirumalapur Village Rd, Telangana 509210, India,16.7455,77.6442,16.7558,77.6462,16.7348,77.6389
571260,Ravutla, Telangana, India,18.6102,78.4894,18.6147,78.4962,18.5997,78.4784
569636,Narayanapur, Telangana 504203, India,19.3011,78.586,19.308,78.6084,19.2928,78.5721
572126,Venkatraopet, Telangana 505325, India,18.8211,78.5954,18.8306,78.6102,18.8126,78.5857
572729,Goudgaon, Andhra Pradesh, India,18.0395,77.5634,18.0504,77.5758,18.0318,77.5508
573020,Kothurpalle, Telangana 502267, India,18.1357,78.9656,18.1496,78.9829,18.1226,78.9514
571702,Velgonda, Telangana 505454, India,18.8975,79.0546,18.9008,79.0599,18.8924,79.0508
573992,Peddapur, Telangana 501106, India,17.4679,77.7481,17.4848,77.7571,17.4563,77.7304
579288,Ippuru, Andhra Pradesh 507135, India,17.5026,81.3922,17.5091,81.4032,17.4866,81.3863
579881,Telangana 507202, India,16.9044,80.5216,16.9601,80.6022,16.832,80.4681
576440,Alampur, Telangana 509152, India,15.8843,78.1194,15.8917,78.1383,15.8732,78.109
574840,Raipole, Telangana 501508, India,17.2038,78.715,17.2098,78.7189,17.2011,78.7084
577103,Kannekal-Nalgonda Rd, Rasoolpur, Telangana, India,17.0046,79.3302,17.0117,79.3365,16.9905,79.3119
574393,Barwad, Telangana 501106, India,17.4498,77.796,17.4557,77.7985,17.4474,77.7934
573227,Chevella, Telangana 502269, India,17.9385,77.9123,17.9467,77.935,17.9242,77.9047
578272,Pakhala, Telangana 506222, India,17.5459,79.4746,17.5515,79.4769,17.5435,79.4699
575334,Donur, Telangana 509357, India,16.7923,78.2654,16.7948,78.2678,16.7884,78.2618
571590,Anchanur, Telangana 503123, India,18.2488,78.4581,18.2631,78.4683,18.2281,78.4417
569191,Dharmasagar, Telangana, India,19.4718,78.5973,19.4784,78.6178,19.4576,78.5828
575752,Telangana 509215, India,16.5445,78.2818,16.627,78.3196,16.4616,78.2055
575048,Kommur, Telangana 509339, India,16.8651,77.7288,16.8677,77.7308,16.8618,77.726
578410,Kothagudem Rd, Kothagudem, Telangana 506310, India,17.8705,79.7049,17.8773,79.706,17.8643,79.7025
572120,Yakeenpur, Telangana 505462, India,18.797,78.698,18.8007,78.7018,18.7922,78.6916
573598,Ravelli, Telangana, India,17.821,78.478,17.8315,78.4965,17.8051,78.4583
574400,Rampur (B), Telangana 501106, India,17.4039,77.7613,17.4231,77.7822,17.4009,77.7571
569412,Marthadi, Telangana 504299, India,19.3726,79.8353,19.3852,79.8511,19.3492,79.8055
574254,Reddipally, Telangana, India,17.3739,78.2469,17.3761,78.2488,17.372,78.2439
577678,Gandiramvaram, Telangana, India,17.8968,79.2395,17.91,79.2555,17.8811,79.2185
579400,Komararam, Telangana, India,17.711,80.3188,17.7427,80.4196,17.6628,80.282
572722,Naganpalle, Telangana, India,18.1515,77.6966,18.1661,77.7093,18.133,77.6813
579569,Khammam-Sathupalli Rd, Rejerla, Telangana 507167, India,17.21,80.47,17.2163,80.4761,17.2014,80.4617
571877,Suraram, Telangana 505504, India,18.7006,80.0381,18.7082,80.0421,18.6934,80.033
572744,Shikarkhana, Andhra Pradesh 502286, India,18.0341,77.5935,18.0468,77.6185,18.0242,77.5688
572972,Pedda Gundavelly, Telangana, India,18.1475,78.7027,18.1679,78.731,18.1189,78.6705
572042,Gollapalli, Telangana 505532, India,18.7922,79.0574,18.7945,79.0646,18.7851,79.0416
573701,Achaipalle, Telangana 502279, India,17.71,78.5746,17.7239,78.5855,17.7,78.5624
569720,Madhapur, Telangana 504105, India,19.0047,78.3551,19.0082,78.3577,19.0018,78.3506
573546,Ajjamarri, Telangana 502314, India,17.8195,78.1165,17.8283,78.1324,17.8096,78.1038
577011,Nelamarry, Telangana 508213, India,17.0404,79.7589,17.0442,79.7623,17.0375,79.7554
577514,Alagadapa, Telangana 508207, India,16.8663,79.6313,16.8697,79.6347,16.8644,79.6267
577724,Thatikayala, Telangana 506151, India,17.9146,79.3881,17.9185,79.3915,17.9105,79.3841
572577,Metpalli, Telangana 505470, India,18.2918,79.3705,18.2984,79.3744,18.2878,79.3666
578186,Gudur, Telangana 506252, India,17.7266,79.4127,17.7315,79.4184,17.7206,79.4076
571944,Budhavarampeta at Ramaiahpalle, Telangana, India,18.6334,79.5856,18.6438,79.5962,18.6178,79.5805
570760,Macherla, Telangana, India,18.8652,78.2191,18.8838,78.239,18.8443,78.187
574337,Telangana 501101, India,17.3264,77.951,17.4976,78.051,17.2486,77.8029
570506,Muthempalle, Telangana, India,19.0114,79.4226,19.0426,79.4471,18.9819,79.3952
574940,Dudyal, Telangana 509350, India,17.0502,77.6958,17.0559,77.6991,17.0487,77.694
572296,Chengerla, Telangana 505469, India,18.3634,79.2381,18.3668,79.2421,18.3575,79.2331
578539,Chinnavangara, Telangana, India,17.5666,79.6032,17.5683,79.607,17.5593,79.6
569655,Dehgaon, Telangana, India,19.4714,78.3723,19.501,78.3828,19.4588,78.347
570031,Malyal, Telangana, India,19.1127,79.0984,19.1438,79.1206,19.0874,79.0683
571611,Fakir Kondapur, Telangana 505450, India,18.9475,78.6335,18.9495,78.6352,18.9454,78.6311
576671,Vallala, Telangana, India,17.2429,79.3895,17.2481,79.3953,17.2397,79.3856
573588,Malkapur, Telangana 502334, India,17.8678,78.5427,17.8703,78.5452,17.8654,78.5397
576789,Anantharam, Telangana 508116, India,17.5099,78.8468,17.5258,78.8638,17.4961,78.8294
576611,Nuthankal, Telangana 508221, India,17.329,79.6972,17.3372,79.7019,17.3232,79.6931
575389,Mahbubnagar, Mahbubnagar Railway Station Rd, Rajendra Nagar, Mahbubnagar, Telangana 509001, India,16.7574,77.9991,,,,
573759,Kazipet Tunki Rd, Mohammadabad at Janakampet, Telangana 502316, India,17.8121,78.2637,17.8126,78.2678,17.8114,78.2594
576332,Telangana 509104, India,16.1231,77.9967,16.276,78.1993,15.9454,77.8942
574904,Udimeswar, Telangana, India,17.1365,77.6021,17.1519,77.6245,17.1181,77.5865
576652,Kunchamarthi, Telangana 508224, India,17.2956,79.5182,17.3125,79.5268,17.2845,79.5065
578661,Kampalle, Telangana, India,17.4217,79.9808,17.4436,80.0198,17.3948,79.9681
579366,Repallewada, Telangana 507115, India,17.5894,80.7824,17.6099,80.8166,17.5563,80.7602
568966,504312, India,19.7381,78.407,19.9168,78.5631,19.5969,78.2706
576206,Venkatapur S, Telangana, India,16.1618,78.0167,16.173,78.0322,16.1492,78.0048
574096,Girmapur, Telangana 501401, India,17.6272,78.4553,17.638,78.4648,17.6182,78.446
571591,Ambarpet, Telangana 503123, India,18.2625,78.4922,18.2841,78.5241,18.2469,78.4659
569536,Routsankepalle, Telangana, India,19.2613,79.3297,19.2987,79.3479,19.218,79.2971
574507,Mazrasangam, Telangana, India,17.2404,77.6393,17.2568,77.6581,17.2195,77.6223
576864,Telangana 508114, India,17.2055,79.0871,17.2842,79.2298,17.1442,78.9325
578280,Authapur, Telangana, India,17.5995,79.5772,17.6436,79.5921,17.5761,79.556
578087,Relakunta, Telangana 506349, India,18.069,79.8241,18.0851,79.8336,18.0536,79.812
578021,Rangapuram, Telangana, India,18.0635,80.4313,18.0689,80.4377,18.0587,80.4211
578504,Bollikonda, Telangana 506369, India,17.7107,79.815,17.7122,79.8177,17.7077,79.8108
573304,Ameerabad, Telangana 502256, India,17.9391,77.6682,17.9438,77.6926,17.9265,77.6604
572273,Namsanipalle, Telangana 505162, India,18.4803,79.4676,18.4946,79.4824,18.465,79.4492
573915,Puttaguda, Telangana 502319, India,17.6136,78.3245,17.6237,78.3373,17.6077,78.312
569861,Kalwada, Telangana, India,19.2104,79.7204,19.2216,79.7348,19.1909,79.7062
579841,Brahmanapalle K, Telangana 507304, India,17.0307,80.3492,17.0504,80.3658,17.018,80.3375
578493,Thimmarainipahad, Telangana 506332, India,17.8466,79.8829,17.8617,79.8946,17.8347,79.8756
577539,Bothalapalem, Telangana 508218, India,16.7869,79.7323,16.7888,79.7373,16.7832,79.7283
573148,Telangana 502247, India,17.9678,78.5434,18.0632,78.6966,17.8941,78.4712
570761,Degaon, Telangana, India,18.8549,78.2419,18.8743,78.2648,18.8366,78.2029
575293,Telangana 509321, India,16.8521,78.5888,16.9513,78.6748,16.8022,78.3254
573059,Erravally, Telangana 502301, India,17.9283,78.7646,17.9642,78.8031,17.9186,78.7529
570860,Pallikonda, Telangana 503307, India,18.6697,78.4823,18.6726,78.4864,18.6658,78.4781
572207,Sarvareddipalle, Telangana 505531, India,18.6252,79.0815,18.651,79.0919,18.6126,79.0609
574115,Potharam, Telangana 500078, India,17.6631,78.6711,17.6688,78.6789,17.6526,78.6641
577003,Chakirala, Telangana 508234, India,17.124,79.8689,17.1374,79.8979,17.1084,79.8434
573555,Rajilapur, Telangana 502316, India,17.8292,78.2277,17.8412,78.2437,17.8187,78.2115
576347,Kaluru, Telangana 509105, India,15.9781,78.2203,15.9912,78.246,15.9608,78.201
576441,Imampur, Telangana 509152, India,15.9171,78.0852,15.9278,78.0903,15.9071,78.074
30,KPHB 5th Phase, Kukatpally, Hyderabad, Telangana, India,17.4785,78.392,17.4846,78.395,17.4731,78.3889
570245,Karegaon, Telangana 504102, India,18.9822,77.9939,18.9981,78.0105,18.9726,77.9729
577055,Thimmareddiguda, Telangana 508217, India,16.9579,79.5294,16.9686,79.5479,16.9471,79.511
578145,Kumapalli, Hanamkonda, Telangana, India,18.0158,79.568,18.0202,79.5703,18.0101,79.5623
577598,Telangana 508246, India,16.7389,79.9864,16.8568,80.0713,16.6312,79.8882
802930,Telangana 506013, India,17.9769,79.6334,18.0006,79.6679,17.9587,79.6196
569045,Nirala, Telangana 504309, India,19.7332,78.5977,19.7354,78.5992,19.7314,78.5959
570531,Vesonvai, Telangana 504214, India,18.9393,79.8101,18.9582,79.8318,18.9161,79.7953
574612,Telangana 509335, India,16.9546,77.951,17.0689,78.0147,16.8445,77.8046
570354,New Pochampad, Telangana, India,19.091,78.3885,19.1003,78.3995,19.0782,78.378
573007,Telangana 502267, India,18.1677,78.9628,18.2127,79.0146,18.1082,78.8899
575606,Uppalapahad, Telangana 509349, India,16.5684,78.6058,16.5877,78.6183,16.5536,78.5889
577395,Pulicherla, Telangana 508266, India,16.6615,79.1612,16.6639,79.1623,16.6558,79.1563
570336,Gangapur Rd, Utnoor, Telangana 504311, India,19.3674,78.7646,19.3702,78.774,19.3663,78.7545
578559,Sriramagiri, Telangana 506368, India,17.5891,79.8241,17.6136,79.8357,17.568,79.8108
571822,Raikal - Veerapur Rd, Raikal, Telangana 505460, India,18.9113,78.8298,18.9173,78.8481,18.9022,78.8118
570775,Nizamabad-Mancherial Rd, Telangana, India,18.7782,78.2554,18.7832,78.2632,18.7726,78.2482
576724,Pahilwanpur, Telangana, India,17.4414,78.9769,17.4636,78.9949,17.4292,78.9646
570916,Nizamabad, Telangana 503001, India,18.6725,78.0941,18.7205,78.1753,18.6403,78.0161
579432,Irsulapuram, Telangana 507211, India,17.6056,80.1484,17.641,80.1616,17.5672,80.1264
576683,Janakipur, Telangana 508223, India,17.4741,79.3606,17.4923,79.3805,17.4575,79.3472
573851,Kutubshapet, Telangana, India,17.5763,78.0666,17.5812,78.0719,17.569,78.061
574307,Allawada, Telangana 501503, India,17.271,78.1422,17.2815,78.1487,17.2656,78.1317
570137,Marlagonda, Telangana, India,19.2648,78.0224,19.2794,78.0425,19.2584,78.0067
574251,Medipally, Canara Nagar, Peerzadiguda, Hyderabad, Telangana 500098, India,17.4078,78.6023,17.4101,78.604,17.4022,78.597
577134,Mahammadabad, Telangana 508253, India,17.1882,78.8779,17.2041,78.9059,17.1654,78.854
571496,Kanchmahal, Telangana, India,18.3409,78.0595,18.3568,78.0735,18.3269,78.0371
31,Ward No 7 Secunderabad, Central Battery, Trimulgherry, Secunderabad, Telangana, India,17.4884,78.5199,17.4911,78.5258,17.4704,78.4936
574963,Bhakthimalla, Telangana 509339, India,16.9326,77.6822,16.9463,77.7132,16.9102,77.6458
569846,Borlakunta, Telangana 504273, India,19.2894,79.6109,19.3021,79.6215,19.2752,79.5865
572342,Narsingapur Moodapelli, Narsingapur, Telangana 505302, India,18.5459,78.813,18.5567,78.8168,18.5333,78.8086
576269,Gorlakhandoddi, Telangana, India,16.1027,77.5935,16.1211,77.6083,16.0826,77.5746
573621,Singatam, Telangana 502278, India,17.9076,78.7228,17.9099,78.7253,17.9058,78.72
569505,Appepalle, Telangana, India,19.3003,79.3437,19.3296,79.3604,19.2834,79.3224
573066,Thoguta Rd, Telangana 502372, India,18.0117,78.7896,18.0206,78.8373,18.0101,78.7412
574335,Dyacharam, Telangana, India,17.2463,77.848,17.285,77.8554,17.2435,77.8327
572992,Gundavallikhurd, Telangana, India,18.1289,78.7986,18.1411,78.8158,18.1097,78.774
572866,Mallampet, Telangana, India,18.0601,78.0481,18.0887,78.0675,18.0415,78.0309
575667,Telangana 509376, India,16.4829,78.6342,16.5484,78.7852,16.3961,78.5248
576574,Anantharam, Telangana 508202, India,17.4511,79.4159,17.4541,79.4192,17.4474,79.414
569034,Kamai, Maharashtra 504309, India,19.8167,78.5606,19.8178,78.5616,19.8155,78.5596
787,537, Road Number 10, Jubilee Hills, Hyderabad, Telangana 500033, India,17.4327,78.4072,17.4327,78.4072,17.4327,78.4072
571456,Moulanakhed, Telangana 503122, India,18.1899,78.001,18.2029,78.0074,18.1789,77.9951
577070,Indloor, Telangana 508247, India,17.0659,79.4197,17.0917,79.4353,17.045,79.3956
574168,Madharam, Telangana, India,17.4252,78.742,17.4422,78.7589,17.4,78.7182
577126,Velmakanne, Telangana, India,17.0883,78.9684,17.1055,78.9893,17.0634,78.9478
577665,Bachannapet, Telangana 506172, India,17.7892,79.0391,17.7952,79.0491,17.78,79.025
573595,Padalpalle, Telangana 502334, India,17.8426,78.4496,17.8501,78.4567,17.8377,78.4418
579333,Pocharam, Andhra Pradesh, India,17.5432,81.2491,17.5583,81.2612,17.5298,81.2289
576695,Podichedu, Telangana 508277, India,17.3715,79.2719,17.3753,79.2774,17.3673,79.2679
579685,Khammam Rd, Khanapuram Haveli Rural, Telangana, India,17.2174,80.1543,17.2256,80.1553,17.2078,80.1509
570819,Thimmapur, Telangana 503225, India,18.8562,78.4709,18.8621,78.4734,18.8499,78.4662
28,KPHB 5th Phase, Kukatpally, Hyderabad, Telangana, India,17.4785,78.392,17.4846,78.395,17.4731,78.3889
575574,Bhavajipalle, Telangana 509406, India,16.6421,78.2647,16.6593,78.2899,16.6231,78.2417
578765,Mukunuru G, Telangana 507133, India,18.3295,80.6611,18.3329,80.6657,18.3247,80.6571
577821,Doothpalle, Telangana, India,18.351,79.782,18.3712,79.7954,18.3277,79.7633
573335,Metalkunta, Telangana 502249, India,17.777,77.5763,17.7971,77.5943,17.7619,77.561
577322,Mylaram, Telangana, India,16.919,79.231,16.9378,79.2433,16.9067,79.2234
570352,Telangana 504106, India,19.0637,78.3046,19.1594,78.4927,18.9926,78.2305
573642,Gajwel Rd, Gajwel, Telangana 502278, India,17.8395,78.692,17.8457,78.7057,17.8316,78.6778
802897,Sirpur-Kaghaznagar, Telangana 504296, India,19.3581,79.4823,19.3714,79.5016,19.3355,79.466
579589,Karaigudem, Telangana 507302, India,17.1622,80.6604,17.1849,80.6847,17.138,80.6434
578237,Pembarti, Telangana 506201, India,17.6899,79.1167,17.6938,79.1211,17.6833,79.1129
575259,Cheepununthala, Telangana, India,16.9044,78.4451,16.9265,78.4719,16.8916,78.4374
574892,Kothapalli, Telangana 501509, India,16.9748,78.6782,16.9777,78.6834,16.9686,78.6745
569459,Nazrulnagar, Telangana, India,19.3919,79.5547,19.4519,79.5816,19.3304,79.4983
574040,Aknapur, Telangana 501101, India,17.3819,77.9917,17.3846,77.9946,17.3792,77.9898
569799,Raja Ram Palli Rd, Telangana 505526, India,18.7574,79.1927,18.7575,79.1939,18.7573,79.1919
575994,Dantanoor, Telangana, India,16.3622,77.8796,16.3827,77.899,16.3473,77.8674
573263,Nirjipala, Telangana 502269, India,17.8404,77.8882,17.8523,77.9035,17.8213,77.8666
573228,Pothulaboguda, Telangana 502269, India,17.9131,77.9339,17.9294,77.9471,17.8954,77.9063
573877,Chiduruppa, Telangana 502296, India,17.6236,78.2113,17.6265,78.2144,17.6207,78.2088
572288,Maddikunta, Telangana 505505, India,18.4088,79.3036,18.4107,79.307,18.4056,79.2988
579434,Gowraram, Telangana 507211, India,17.6274,80.0723,17.6324,80.0752,17.6239,80.0704
574430,Gotlapalle, Telangana 501141, India,17.3114,77.6135,17.3332,77.6264,17.3008,77.5986
578636,Gundepudi, Telangana, India,17.3514,79.8633,17.3803,79.8833,17.329,79.8304
577548,Telangana 508201, India,16.9144,79.7624,17.0453,79.8892,16.811,79.6693
576034,Telangana 509206, India,16.3185,78.1792,16.4213,78.2749,16.2137,78.0851
571934,Nacharam, Telangana, India,18.4652,79.7792,18.5008,79.8001,18.4289,79.7474
571965,Kunaram, Telangana 505174, India,18.5272,79.4943,18.5313,79.4998,18.5207,79.4884
570697,Alzapur, Telangana 503245, India,18.8793,77.996,18.8813,77.9979,18.8752,77.9916
576202,Pebbair, Telangana 509104, India,16.2074,77.9932,16.2174,77.9992,16.1965,77.9803
573746,Telangana 502313, India,17.7209,78.3159,17.8358,78.4601,17.6553,78.192
569499,Khapri, Telangana 504293, India,19.369,79.2141,19.3821,79.2346,19.3575,79.1903
572997,Dubbak - Siddipet Rd, Siddipet, Telangana 502103, India,18.1078,78.8261,18.1091,78.8517,18.1014,78.8062
569233,Chorgaon, Telangana 504346, India,19.5454,78.7873,19.5698,78.8092,19.5215,78.7721
571114,Sopur, Andhra Pradesh, India,18.2944,77.5648,18.3061,77.5723,18.2836,77.553
574331,Dhannaram, Telangana 501101, India,17.3408,77.9375,17.3435,77.939,17.3385,77.9346
578637,Giripuram, Telangana 506315, India,17.3805,79.8458,17.3831,79.8477,17.3787,79.8428
571349,Sarvapoor, Telangana, India,18.3642,77.9896,18.3718,77.9968,18.3593,77.9827
578929,Nellipaka, Telangana, India,17.7801,80.8488,17.8011,80.8703,17.7471,80.8223
572497,Khasimpet, Telangana 505530, India,18.3515,79.056,18.3617,79.0714,18.3402,79.042
570272,Sawargaon, Telangana, India,18.8805,78.0267,18.8842,78.037,18.8753,78.0173
570474,Peddapet, Telangana 504206, India,19.0023,79.1153,19.0142,79.1301,18.9848,79.104
573881,Mohd.Shapur, Telangana, India,17.6188,78.1194,17.6312,78.1321,17.6042,78.1118
575239,Chintakuntapalle, Telangana, India,16.9371,78.296,16.9527,78.3184,16.9221,78.2727
577183,Survail Rd, Telangana 508253, India,17.2019,78.904,17.2064,78.9122,17.1947,78.8955
571452,Timmareddy, Telangana 503122, India,18.2432,77.991,18.2602,78.0127,18.2224,77.9826
573626,Bayyaram, Telangana 502278, India,17.8825,78.6743,17.8854,78.6758,17.8798,78.6727
576875,Vanipakala, Telangana 508114, India,17.2457,79.1563,17.2483,79.159,17.2413,79.1524
573041,Gatlamallial, Telangana, India,18.064,79.0928,18.0855,79.1265,18.0408,79.0734
573282,Doultabad, Telangana 502257, India,17.8705,77.8111,17.8762,77.8141,17.8674,77.7887
571599,Malkapur, Telangana 503125, India,18.2187,78.5614,18.221,78.5636,18.2099,78.5463
569777,Jamuldhara, Telangana, India,19.2335,79.0589,19.254,79.093,19.204,79.0208
570797,Velkatoor Rd, Velkatoor, Telangana 503219, India,18.915,78.4367,18.9253,78.4368,18.9046,78.4311
575044,Mahabubnagar - Jadcherla Rd, Mahbubnagar, Telangana 509001, India,16.7534,78.0314,16.7585,78.0501,16.7528,78.0121
576592,Pasthala, Telangana 508279, India,17.4199,79.5358,17.4221,79.5408,17.4168,79.5308
579441,Mulkanoor, Telangana, India,17.5546,80.1233,17.5726,80.1421,17.5328,80.097
572344,Manwada, Telangana 505401, India,18.3997,78.9677,18.4021,78.9703,18.3958,78.9637
579246,507135, India,17.4309,81.2959,17.597,81.4204,17.3156,81.1902
573786,Lingapur, Telangana 502314, India,17.7956,78.1536,17.804,78.1665,17.7862,78.1437
573269,Sirur, Telangana, India,17.8839,77.7938,17.8962,77.8135,17.8731,77.7767
572073,Telangana 505529, India,18.8232,78.9628,18.9051,79.0432,18.7539,78.8859
578284,Pocharam, Telangana, India,17.5153,79.5856,17.5323,79.5977,17.4986,79.5697
574373,Nagsanpalle, Telangana, India,17.2814,77.8339,17.2966,77.8426,17.2653,77.8272
574798,Dhannaram Villlage, Dhannawaram, Telangana 501359,17.0471,78.4086,,,,
575419,Lingupalle, Telangana 509371, India,16.8099,77.811,16.8148,77.8303,16.7986,77.7986
573723,Allipur, Telangana, India,17.845,78.3444,17.8698,78.3629,17.8252,78.3139
570433,Kosagutta, Telangana 504203, India,19.2313,78.6399,19.2539,78.6579,19.2072,78.6313
571749,Gudipadu, Telangana 505187, India,18.7331,79.3334,18.7375,79.3363,18.7317,79.3295
571941,Mallam Pally, Telangana 505466, India,18.0735,79.262,18.1027,79.2902,18.0537,79.2303
571614,Ibrahimpatnam, Telangana 505450, India,18.9061,78.5829,18.9121,78.5884,18.8973,78.5765
576916,Ogode Rd, Telangana 508210, India,17.242,79.4775,17.2491,79.4888,17.2367,79.468
